entrez,GSM304508,GSM304509,GSM304510,GSM304511,GSM304512,GSM304513,GSM304514,GSM304515,GSM304516,GSM304517,GSM304518,GSM304519
CCDC98,0.055620236,-0.128217244,-0.149276205,-0.185249643,-0.223823445,-0.069924705,0.070293133,0.020774603,0.263842027,-0.079201427,-0.320166766,0.270212429
COL9A2,0.030696164,-0.054785948,0.021290397,-0.057309465,-0.16545221,-0.071130049,0.104710915,-0.011810603,0.163292921,-0.187129239,0.01490305,-0.013154664
EIF5B,-0.099477759,0.039227959,-0.035657557,0.016703961,-0.097163651,0.09035695,0.021960032,0.080034496,0.066839538,3.12382e-05,-0.253583729,0.150351388
MESP1,0.127624921,-0.467542743,-0.194336439,-0.171096906,0.117345017,0.034198907,0.03135574,-0.318587104,0.364035636,-0.16106056,-0.015830523,-0.210915306
TECTA,0.05366107,-0.27343822,-0.04754996,-0.153795692,-0.192866411,0.221191129,0.162591544,-0.067578122,0.145226821,-0.395352632,0.10664011,0.043129175
GREB1,0.413129528,-0.412970792,0.122742702,-0.267760719,0.125013127,-0.115442453,0.434287045,-0.391621538,0.269840692,-0.270877434,0.044272707,-0.108170753
GFPT1,0.232663912,-0.215508618,-0.013875097,-0.004355252,0.020641704,-0.003856115,0.062111006,-0.066116029,0.026852804,-0.259949253,-0.039898964,-0.069053591
RASGEF1A,-0.088810124,-0.150279963,0.090843257,-0.213242527,-0.046988288,-0.139801994,0.157338542,0.301472205,0.307963903,-0.112029833,0.06044406,0.111986668
NP,-0.350287142,0.350964968,-0.202219849,0.379498812,-0.317850201,0.459894637,0.058048082,0.574361089,-0.228533548,0.030331387,-0.227363464,0.283614835
TTYH2,-0.424740955,0.289600564,-0.186153582,0.188316177,-0.637640377,0.221054733,-0.117893987,0.868332446,-0.182931992,0.127490213,-0.171921543,0.748911176
TRBV5-4,0.104908487,-0.27813731,-0.022033733,-0.399284524,-0.134771147,-0.214937948,0.220630428,0.169271234,0.096554661,-0.367690215,-0.012587652,0.029245609
SPRY1,-0.164028229,-0.022177934,-0.28334925,-0.337838317,-0.338878037,-0.011324948,0.038486815,0.206674069,0.048369698,0.109794144,-0.200956226,0.360462531
RRAGB,0.119398798,-0.437313493,0.001832717,-0.358561069,-0.084759054,-0.287268594,0.035579662,-0.159396659,0.129449031,1.011026767,0.141031396,-0.057237083
VIT,0.015552435,-0.115419753,-0.237567928,-0.156446252,-0.296284837,0.11213598,0.248423206,0.012157773,0.272104009,0.109400721,-0.02029071,0.186500575
EDN3,-0.487451302,0.421369012,-0.453176197,0.251972552,-0.904481319,1.1160972,-0.159436819,0.536056725,-0.23149445,0.602742633,-0.24584029,0.650300013
CHORDC1,0.259996098,0.104489496,0.22463477,0.046984277,0.1153395,-0.105567539,0.316056217,-0.048860676,0.268311773,-0.070638442,-0.009541093,-0.025842818
LOC649897,0.246419436,-0.366897631,-0.476935906,-0.059518789,-0.157829438,0.218420521,0.254022269,-0.068796178,0.096186482,-0.251634615,-0.005083141,-0.29877464
DDB2,-0.295511395,-0.218413617,-0.185795991,0.054343263,-0.14120706,0.237979425,-0.094881007,0.101278954,-0.032328756,0.008944849,-0.260106033,-0.014717735
PRKCZ,-0.274156728,0.003804308,-0.248656879,0.079661418,-0.194299725,0.349345718,0.00329143,0.207220712,0.026191772,0.119194953,-0.366139291,0.079199491
CDC23,-0.025209314,-0.237098539,-0.109087914,-0.088596493,-0.124563359,-0.010047785,-0.094402398,-0.118798557,0.1487057,0.017645856,-0.256746662,-0.066343577
NDUFB3,-0.057888404,-0.114896513,-0.20323772,-0.274332974,-0.165051811,-0.069541122,-0.093468471,-0.304146415,0.394825725,0.174737113,-0.042072271,-0.098729248
TAOK2,0.185384471,-0.10492773,0.13148608,-0.103515175,0.041157789,-0.103769446,0.258408979,-0.066860984,0.268653689,-0.222692289,0.408486224,-0.058179082
PVR,0.156608855,-0.243357436,0.075531519,0.161028768,-0.211599087,0.047562303,-0.007097454,0.078125014,-0.028935576,-0.272189488,-0.187083697,-0.028874754
LAIR2,-0.087621799,0.136734617,-0.101241291,0.358005023,-0.64103653,0.920313288,-0.3129679,0.212917942,-0.132547865,0.320451506,-0.110891818,0.224122449
KBTBD3,-0.084955997,0.1625249,-0.143017398,-0.147217009,-0.792897849,0.404571643,-0.10928743,0.302568979,-0.021493869,0.250732988,-0.128275455,0.291468097
NTN4,-0.228966098,0.278305974,-0.215702324,0.162542129,-0.409172734,0.281795487,-0.137774493,0.176311591,-0.332732583,0.064930152,-0.546718363,0.518372615
JMJD5,0.200121812,-0.195550054,0.184933432,-0.359846972,-0.393230593,0.100447506,0.317544959,-0.04817316,0.30947486,0.023634103,0.101236902,-0.007792428
ZNF529,-0.069728342,-0.179825363,0.119228081,-0.185147429,-0.331100155,-0.293031985,-0.030257006,0.092546844,0.187044515,0.025502185,-0.403480779,0.16724051
IGSF11,-0.070016162,-0.122559968,0.023729263,-0.349219841,-0.574379179,-0.018492827,0.102673111,0.329237611,-0.087465613,0.167286157,0.079646193,0.361909504
JTB,-0.112050454,0.063675361,-0.06432151,-0.122222359,-0.151516197,0.00802171,0.024911188,0.007838791,0.189485699,0.145317152,-0.102405344,0.15317253
MRO,0.174464361,-0.177890676,0.094830896,-0.185726638,-0.335855963,-0.175788486,0.288529658,0.068221547,0.131566339,0.016969129,-0.011102374,0.084157959
ETHE1,-0.06082144,-0.098232316,0.015491653,-0.098249037,-0.261576537,-0.011961531,0.137891814,0.092234648,0.263549538,0.191761358,0.029780616,0.224596079
RIBC1,0.010473892,-0.193691807,0.176331446,-0.183498319,-0.388420302,-0.088851544,0.29942944,0.216819708,0.106971271,0.040422756,-0.038962371,0.166970603
KIAA0703,-0.220829383,0.183271456,-0.03912685,-0.028912249,-0.748444473,-0.249230425,0.216014515,0.338301356,0.01857029,0.36239325,0.054783921,0.338550837
SP1,0.150920363,-0.222260985,0.113182859,-0.178189922,-0.273870837,-0.101660303,0.057617958,-0.007756587,-0.018096996,-0.14794006,-0.058863327,0.158766574
PRR8,0.117568568,-0.002438592,0.095860274,-0.099205143,-0.107486228,-0.253876717,-0.335585513,-0.340991179,-0.295790748,-0.503751823,-0.154163486,-0.300513802
ZZZ3,0.070584181,-0.151117793,0.177290571,-0.363923656,-0.152970581,-0.38005382,0.059300648,-0.059510082,0.012422101,-0.168353634,-0.606227981,0.158097236
KLF13,-0.043803649,-0.121884073,0.018290323,-0.13643953,-0.655121944,-0.080732545,0.064179534,0.320735855,-0.067632625,0.191587737,0.029395968,0.433723089
DEFA5,-0.024250849,0.066645214,-0.102874534,-0.236729981,-0.649763368,0.013731782,0.074889545,0.121650244,0.086836695,0.459278749,0.155806202,0.660090655
WHSC1,-0.134914664,0.205346068,-0.008657849,-0.064989971,-0.565950126,0.249725338,0.222326576,0.414818803,-0.299914523,0.249409319,-0.191158987,0.601565424
PDCD8,0.054423255,-0.12885906,0.128365068,-0.283947605,0.142239339,-0.25521789,0.43543861,-0.090275853,0.296879832,-0.14486192,0.039296274,-0.128100171
PELI1,-0.080257188,0.29163168,0.088072757,-0.137018635,-0.532119055,-0.199347476,0.039628046,0.170470329,0.010850775,0.3429137,0.046082426,0.475007803
MDGA1,-0.281621156,0.151760711,-0.30715779,-0.323091179,-0.788580805,-0.23078081,-0.20048069,0.249525298,-0.097792363,0.365867468,-0.06221047,0.654258006
RHOD,0.080949641,-0.166697087,0.063428401,-0.278385673,-0.325505346,-0.228011722,0.244927853,0.000644171,0.365281683,0.18098552,-0.2036163,0.327244605
UBE1L2,-0.169359143,0.042190597,0.188097744,0.109672845,-0.563282224,-0.20480178,-0.076105023,0.420270933,-0.051776736,0.251809114,-0.027202698,0.571868543
MDAC1,0.176710829,0.026508054,0.286858364,-0.149770139,-0.108721407,-0.15003608,0.233354069,0.046946096,0.179204862,0.027663187,0.138444886,0.029698339
ELA2B,0.028512265,-0.107010617,0.085210535,-0.078586996,-0.37451531,-0.138369339,0.078768822,0.129978955,0.214915648,0.202493968,0.166753347,0.313181219
RNPEPL1,-0.006285181,0.112770772,-0.103418952,-0.155838878,-0.263667769,0.082940549,0.220851087,0.182079308,0.233977653,0.190140465,0.185662604,0.218988532
BTBD12,-0.170554202,-0.007769767,0.057251664,-0.130127914,-0.137073726,0.016097369,0.182204342,0.158267827,0.17805966,0.125001865,-0.042304236,0.146222477
NRTN,0.075752729,-0.151734881,0.080302872,-0.142182745,-0.209137999,-0.148644033,0.12977278,0.119720982,0.14240886,0.181125059,-0.001147764,0.082743816
C18orf21,0.058617084,-0.001793289,0.090133287,-0.013974912,-0.059235175,-0.040750942,-0.082915905,-0.060413762,0.170452636,-0.004320815,-0.136007668,-0.007862428
BBS2,-0.237811322,-0.127555771,-0.167291233,-0.216740884,-0.228903986,-0.088500544,0.083490704,0.065572517,0.413467595,0.350731893,-0.083468095,0.150754697
SPINK5,-0.218625022,0.142699094,-0.332313271,-0.468676952,-0.694219598,-0.101575955,-0.007751098,0.483902924,0.265159379,0.518013898,0.024552272,0.367300911
PHOSPHO1,-0.27129267,0.215618124,0.089177061,-0.101881292,-0.678769235,-0.21800195,0.00563439,0.536342689,0.191709803,0.573033835,0.09084746,0.522130162
FLJ20152,-0.13564877,0.070769556,-0.27547856,-0.295236384,-0.234278814,0.024181629,0.170189391,0.20117484,0.060683888,0.15934433,0.107789224,0.166265968
HMGN3,0.054229788,-0.23032284,0.004987152,-0.431079325,0.116864279,-0.312812588,0.181463159,-0.227424435,0.476236973,0.03814158,0.181379533,-0.14020951
RNF39,-0.259253037,0.146614152,0.044738433,-0.050444223,-0.617815723,0.051600022,0.099041771,0.454452786,0.168863212,0.493026579,0.12071544,0.243156871
NIBP,-0.194585706,0.100657881,0.104463184,-0.156198655,-0.545839378,-0.061626556,0.155687365,0.445554845,0.230087227,0.489898629,0.007899693,0.270624664
RAVER2,-0.779521262,0.871739826,-0.180481399,0.353673622,-1.385613731,0.676859062,-0.835890573,1.237253681,-0.116085659,1.382380815,-0.054441057,1.093631243
PGLYRP3,-0.367180639,0.255068225,0.027035029,-0.193016746,-0.281105402,-0.1807514,-0.110007305,0.645364761,-0.031584748,0.586651559,0.111608805,0.45512073
TTL,-0.19353655,0.328875294,0.206265112,0.193792724,-0.37689363,0.061405556,0.02545164,0.561267294,-0.108833955,0.408501631,-0.234325279,0.395767273
PIGA,-0.622955793,0.501758365,-0.058108858,0.086159799,-1.201660321,0.279175065,-0.327811608,0.939981586,-0.492235171,0.629392658,-0.268170451,0.799609842
RIT2,-0.191289188,0.107910043,0.195477554,-0.138680416,-0.671317083,-0.117391,0.047625221,0.48236187,-0.243741632,0.509473925,0.146929574,0.433206374
OR51M1,-0.576125511,0.322996851,0.019378998,0.055220354,-1.050420913,-0.000281583,-0.182791595,0.756742642,-0.126773814,0.575802606,0.144652291,0.679516995
RP1-14N1.3,-0.64174743,0.42693063,-0.137237294,0.131504196,-1.224496073,0.490023653,-0.276942711,0.610300559,-0.116746582,0.943505267,0.15253154,0.799072824
MGC35361,-0.538054478,0.334947441,0.001612087,0.187333318,-1.037806108,0.034342365,-0.188321699,0.668905871,0.029457211,0.535383476,-0.266887712,0.773027417
FLJ20582,-0.650715137,0.476378312,-0.143611104,0.144987302,-1.339642243,0.200425326,-0.122116015,0.967270785,-0.233079603,0.626174407,0.047846889,0.82233941
MRPL12,0.346882404,0.416797396,-0.131992927,-0.32840448,0.759904925,0.757187252,0.384525086,0.081888534,0.342338278,0.028102773,0.244575202,0.029024076
ABCA13,-0.649849094,0.485190312,-0.229395429,0.386071589,-1.163179625,0.192648119,-0.203056045,0.841559709,-0.175756476,0.702461552,-0.04737273,0.879237139
FZD8,-0.026020559,-0.262623938,0.101151109,-0.099573561,-0.204063968,-0.170081625,0.156832551,-0.040391315,0.20973038,-0.074299573,0.330009583,0.018449226
PSPHL,0.045393249,-0.167057299,0.067319903,-0.323060057,0.051964828,-0.326190701,0.164897016,-0.232428854,0.545919158,0.1204242,0.088564169,-0.02295313
NMI,-0.009152807,-0.095330233,0.076654328,-0.197491783,-0.061137776,-0.180983314,0.138414703,-0.03068742,0.385523087,0.10874632,-0.019360234,0.050422839
CPNE9,-0.18053108,0.251731295,-0.087413069,0.09431677,-0.844419892,-0.118329089,-0.194921033,0.674040032,-0.099548965,0.429523786,0.144970143,0.675487495
GPR97,-0.217564104,0.126981137,-0.029238364,-0.125894869,-0.546950853,-0.11692741,0.147782353,0.36312217,0.157045271,0.231853737,0.205010668,0.273963767
MRPS21,-0.071129686,-0.046068108,-0.039677515,-0.247122874,-0.070684034,-0.140070459,0.112676765,-0.145486267,0.31409309,0.122049938,0.162575933,-0.018998801
LY6G6C,0.164351326,0.091077331,0.112845502,0.043784539,-0.135076845,0.034279392,0.16829492,0.180066049,0.2213356,0.035444234,0.275768458,0.133223886
NUBP1,0.152806645,0.013455505,0.164502481,-0.127791059,-0.007931061,-0.205593689,0.455717747,0.106464447,0.236451652,-0.12686806,0.311712717,-0.03989897
LCE5A,0.003985017,0.1980545,0.213446174,-0.099852725,-0.11809218,-0.062782652,0.036847396,-0.295913408,0.399183516,-0.094339755,1.080021717,0.01714662
RARA,0.092282419,-0.041830287,0.244940892,-0.036513311,-0.051132205,-0.128951285,0.373178073,0.006129754,0.24068043,-0.040211059,0.300769366,-0.036464799
PASK,-0.089777962,0.162017472,0.048551763,-0.13389825,-0.538767622,-0.14937144,-0.007275771,0.424450365,0.096397003,0.186462758,0.184479511,0.055696947
RDH11,-0.159073875,0.189832211,0.02426863,0.160123637,-0.108765441,0.176042742,0.145862766,0.165234129,0.022442348,0.154972316,-0.07568205,0.14323725
GABRR2,0.062223018,0.129886842,0.127194732,-0.323091179,-0.551931859,-0.175341244,0.12879897,0.230819265,0.109074358,0.332808634,0.114908034,-0.005416069
MRPS15,-0.017393841,0.115014767,0.223780724,0.142020733,-0.034387796,0.036549329,0.145665922,-0.104860619,0.249479849,0.091250649,0.260455582,-0.079430018
GNG12,0.023513502,0.192966771,0.298917959,0.291615871,-0.23083845,0.07767118,0.052276552,0.123495946,0.104469621,0.080839818,-0.088362299,-0.088497499
ESX1,-0.548228194,0.27423184,-0.137030602,0.081442951,-0.633885569,-0.138224343,-0.203827406,0.536662533,-0.035999054,0.410275556,0.037996507,0.232286126
OPA3,0.00714177,-0.020015524,0.111762065,-0.073877166,-0.063325572,-0.067935036,0.073980171,-0.040772832,0.361013105,0.076601553,0.629392844,-0.005930239
MTMR10,-0.076109613,0.347216063,-0.142433243,0.140911157,-0.57988716,0.301779691,-0.096937826,0.565053978,-0.022016306,0.524724307,0.173613226,0.198924501
ARHGDIG,-0.430559279,0.566417471,-0.362301038,0.276326667,-0.871559455,0.265255197,-0.213474041,0.85633924,-0.161147031,0.695562818,-0.033249263,0.250132473
ATP5S,-0.027377288,-0.126221255,-0.05878392,-0.166708677,-0.184711833,-0.122362223,0.050133924,0.071950263,0.52534345,0.322492251,-0.016102872,-0.181227925
FAM120A,0.093847171,0.02707896,-0.071731048,-0.202542109,-0.157999299,-0.018133662,0.29387789,0.090352344,0.354772903,0.150863842,0.283299248,-0.001209812
IGF2BP1,-0.520574998,0.447856152,-0.034641993,0.334163716,-0.80678133,0.21454764,-0.054487147,0.731677024,-0.221731955,0.440581056,-0.571710259,0.425471009
SLC35B1,-0.006177957,0.058523154,0.0211183,-0.066392879,-0.058117074,0.052018262,0.170940097,0.092569848,0.107932011,-0.097819915,0.252103467,-0.064956322
OR2C1,0.236933215,0.035127097,0.102716391,-0.186054355,-0.244020075,-0.073294479,0.163595462,0.22308858,0.031481911,-0.108510983,0.206917877,-0.127649307
SPBC25,0.054403257,0.208974186,-0.118987986,-0.060683929,0.062230975,0.181236613,0.089108937,-0.026569828,0.261561835,0.155113761,0.15216617,-0.068589685
TRAM2,-0.048231439,0.201041606,-0.152519421,0.022120167,-0.358799026,0.152762622,-0.057857182,0.419122675,-0.1232328,0.014498762,0.029311607,-0.032860412
MRPL35,0.186001472,-0.032675627,0.212349009,0.016111288,0.010273103,-0.108079462,0.159832289,-0.076443587,0.122509161,-0.05556753,0.088920646,-0.173504094
C1RL,0.029990287,-0.074655947,0.089726419,0.062204002,-0.156951256,-0.116911917,0.069074825,0.206564488,0.263568156,0.145316993,0.069436549,-0.13228473
C1orf124,0.109229681,0.127717322,0.234317745,-0.094875591,-0.238691458,-0.164177662,0.172810381,0.143605226,0.184980831,0.064974488,0.164973408,-0.036354258
CXorf58,-0.089371334,0.443990325,-0.16343331,0.090427214,-0.553514001,0.631834824,-0.110253276,0.342038381,-0.10469721,0.407816607,0.005286046,0.079452363
CSTF2,0.23743952,0.143301511,0.082395516,-0.068911246,0.120959638,-0.006477778,0.417671421,0.086203436,0.232661237,-0.020980606,0.257328482,0.015309053
DNAJC3,0.079917704,0.057444767,0.09681613,0.148801925,-0.24513966,0.249216407,-0.237871984,-0.159336741,-0.165416702,-0.014813133,0.141030729,0.1676831
FCRL1,-0.862857148,1.120136105,-0.277809254,0.914966948,-1.228126552,0.643363764,-0.349120431,1.333037531,-0.300272376,0.978206476,-0.234875605,0.836632232
LHX5,0.29680486,-0.03331454,-0.041161992,-0.025404908,-0.148749724,0.199922599,0.083915859,-0.029201193,-0.062600435,0.220272241,0.237268579,-0.329541394
STK39,0.107700783,-0.043802531,0.135570401,0.036271559,-0.112852636,-0.045587028,0.007549512,0.196577664,0.216613828,0.137116805,-0.104026301,-0.022143528
PSMC3,0.101744356,0.070608421,0.245688096,0.211073233,0.102272373,0.096160951,0.328295425,0.067971484,0.046124312,-0.258981207,0.075333363,-0.094335342
DQX1,0.017640535,0.378405658,-0.17608097,0.149925008,-0.505189979,0.071877614,-0.060811463,0.358569353,-0.142451947,0.041065904,0.009000304,0.20417599
ING5,0.523403803,-0.266968759,0.507335454,0.408657396,0.183995123,-0.237324909,0.244371934,-0.268905016,0.136717202,-0.243208987,0.048313244,-0.399046647
PANK3,0.032972457,0.096859912,0.012117708,-0.005002915,-0.161869879,-0.035320929,-0.164072702,-0.062556105,0.145289068,0.184054569,-0.115311331,-0.081217054
MEIS2,0.071068389,-0.161711442,0.01021846,-0.246254416,-0.008112364,-0.113561635,-0.088098654,-0.217270391,0.060377326,0.017248338,-0.421195747,-0.196822116
MAPBPIP,-0.040089286,-0.041980379,0.137117242,0.040398274,0.050022949,0.007955551,0.113490986,-0.089529645,0.292391279,0.118914522,0.106018772,-0.091579957
DPAGT1,0.257242503,0.018804849,0.084757649,-0.098496177,0.151037849,0.051051705,0.355085455,0.000641148,0.260089516,-0.233095778,0.325607728,-0.193870426
PDP2,0.110338249,0.073323664,0.056658609,-0.022836812,-0.18969248,-0.085381236,-0.100288948,0.398595913,0.123861138,0.04880651,0.076194292,0.032015106
CD247,0.118369545,0.210371256,-0.099680644,0.355630004,-0.21824289,0.371210421,-0.16189164,0.154796796,-0.156257412,0.222984415,0.069911215,-0.076005562
TRPM8,0.034674007,0.427776902,-0.0043603,0.251972552,-0.272139653,0.484499951,0.005238669,0.322362862,-0.11940178,0.328941289,0.430008102,0.240253196
PLA2G4B,0.105059409,-0.119384441,0.128647757,-0.014549595,0.071271493,-0.028314909,0.248917763,-0.036303482,0.222635084,0.074303999,0.12384335,-0.163927899
FXYD2,0.262752598,-0.263294884,0.217602045,-0.182444487,0.098244989,-0.177322325,0.230137969,-0.24110596,0.205084988,-0.344693697,0.373772976,-0.384903696
APOH,-0.541324802,0.382490094,-0.243009005,0.216119289,-0.530952864,0.26747394,-0.429264671,0.207773472,-0.235169449,0.206226998,0.074507632,0.115159589
UBPH,0.048082883,-0.01127806,0.305418891,-0.023671747,0.135802537,-0.126311184,0.16267578,-0.265883867,0.054205315,-0.219823626,-0.11038886,-0.235461779
PSG9,-0.634528611,0.503789793,-0.278044077,0.329462412,-0.628305107,0.323229187,-0.159119017,0.598533954,-0.169393233,0.086888218,-0.003075093,0.148780014
NAGLU,0.038125709,-0.048302231,-0.021645069,-0.02350537,0.034888351,0.127258157,0.348591746,0.164157677,0.242903454,0.045740885,0.33258093,0.131424735
SPACA1,0.169404296,-0.177402304,0.094839556,0.165699213,-0.098620691,0.023633729,-0.019328175,-0.115990146,0.145062831,-0.210971424,0.040740606,-0.223234415
NUP153,0.149182383,-0.186637302,0.137198009,-0.331705456,0.093409774,-0.327690348,0.317293974,-0.173617406,0.174374155,-0.194360078,0.048110258,-0.231081297
FOSL2,0.087221355,-0.018735041,-0.063030701,-0.090692256,-0.074373123,-0.013188313,0.045271279,-0.109229102,-0.121899319,-0.148877679,0.071076216,0.003565308
C14orf155,0.329050806,-0.375318996,0.227338811,-0.115783674,0.09063482,-0.118980504,-0.198508474,-0.231577771,0.134828065,-0.362739098,0.127770794,-0.40479884
TNFSF11,0.163547934,-0.237229384,0.08966896,-0.032938587,-0.048785722,-0.208802846,-0.067587454,-0.248175725,0.097698416,-0.1578861,0.089613538,-0.243660732
MAPK15,0.465399227,-0.453740065,0.032249396,-0.315268035,0.126324754,-0.434234872,0.076480634,-0.396279859,0.157455742,-0.18385282,0.352970451,-0.403637467
PLA2G4A,0.03262331,-0.046278006,0.045784948,-0.139859008,0.070947063,0.147972906,0.187324661,0.010887568,0.043460749,0.096855132,-0.21966352,0.131442411
ABCB7,0.02830703,-0.105110901,0.14104497,-0.298083954,-0.043442329,-0.375732418,0.224043137,-0.20787169,0.348804905,0.015278608,0.167561294,-0.127846339
C20orf172,-0.200624977,-0.227250782,0.227811522,0.120450575,-0.011559798,-0.100235951,0.054432031,-0.219321179,0.527332997,0.249300899,-0.25088654,-0.185195756
WDR21C,0.241430989,-0.173432083,0.005940212,0.141780735,-0.003223858,-0.199645618,0.153299041,-0.122927862,-0.212223943,-0.268652229,0.015154454,-0.336951585
CORT,0.410150736,-0.161565284,0.250000903,-0.122034777,0.216856194,-0.046720835,0.405655175,-0.269839165,0.285544048,-0.187481692,0.388676111,-0.07470239
NOC3L,0.164347458,0.073323093,0.220596128,-0.018876824,0.097385398,-0.129725046,0.105210089,-0.234178446,0.071013246,-0.104753314,-0.0916993,-0.295740802
ANXA2,0.191615328,0.199806029,0.212322695,0.217066554,0.013202159,-0.178301852,0.176029844,-0.096967844,0.189263787,-0.063148078,0.118171545,-0.016286122
SIPA1L3,0.657256463,-0.827103669,0.436967539,-0.416825575,0.521103709,-0.777562245,0.450619926,-0.697086051,0.535618617,-0.904294054,0.242979566,-0.701731225
CD69,-0.052387734,0.115731325,-0.226167436,0.478992993,-0.315838307,-0.020747433,-0.223151588,-0.034176302,0.098914256,-0.245870077,-0.011842898,-0.067783707
PRDM4,0.16984974,-0.329610536,0.12221223,0.150421255,0.095044286,-0.225671502,0.009409747,-0.405016727,0.003927447,-0.610368378,-0.111445396,-0.57533806
BPIL2,0.246995908,-0.188380141,0.1602862,-0.239735273,0.081479854,-0.310121886,0.208192174,-0.213753592,0.321680576,-0.964895044,0.310591998,-0.384025492
WIBG,-0.01728881,-0.178976044,-0.02114199,-0.112404672,0.073438573,-0.139420006,0.109320923,-0.319205938,0.242837026,-0.121371158,0.245072034,-0.37377378
RAB6A,-0.043165412,-0.104929298,0.122513056,-0.067580623,-0.003591409,-0.190495269,-0.093250045,-0.026952133,0.167819918,-1.015470939,-0.023932955,-0.311217639
EPHA3,-0.24544308,0.161693787,-0.327277372,0.290196088,-0.360871131,-0.150953465,-0.251711995,-0.027776864,0.1593602,-0.70232187,-0.001894394,-0.081434468
TNRC6A,0.128507539,-0.321464402,0.209423971,-0.194751032,0.080824747,-0.458226704,0.193235413,-0.386909025,0.165508536,-0.709253529,0.142410045,-0.525529809
GLIPR1,0.126069916,-0.157898982,0.23645726,0.036761676,0.066326022,-0.359748671,0.159317589,-0.06518376,0.286821648,-1.41292281,0.162001525,-0.805957939
VPS35,0.168610923,-0.022473073,0.191040192,-0.226367376,0.166272118,-0.172074109,0.433818549,-0.050687122,0.29609435,-0.032461885,0.309820409,-0.016502488
PRIM2A,0.041359626,-0.169770546,0.26277905,-0.050314027,0.130096676,-0.174568252,0.28980768,-0.205890779,0.323330999,-0.481239313,0.304187541,-0.640067058
WDR78,0.016325818,-0.281657648,0.272423784,-0.137245518,0.107810398,-0.786478618,-0.082750175,-0.269747242,0.178157495,-2.207929804,0.070910505,-2.261584892
CLIC6,-0.374868748,-0.063641212,0.003555958,0.42179493,-0.168540061,-0.26418813,-0.107923598,-0.129354309,0.232020929,-1.791150474,0.008732422,-2.171599417
SUMF2,-0.006379823,-0.213352396,0.183503129,0.010598452,0.100418166,-0.166470405,0.37591705,-0.08460159,0.412441603,-0.745641074,0.296674325,-0.682620958
SCN1B,-0.260344214,0.08125936,0.115049081,0.122960399,-0.177176323,-0.474711322,-0.083585614,-0.193021535,0.212490382,-1.602645379,0.085869165,-2.336382091
GSTA5,0.077277392,-0.511030396,-0.223045968,-0.013371033,0.132837867,-0.34032995,0.091628974,-0.45986955,0.622961277,-2.77556962,0.263014475,-4.178499401
RANBP17,0.09281404,-0.436967129,0.13519535,0.007468058,0.153414554,-0.253258134,0.034026342,-0.402518206,0.067766651,-1.719850517,-0.041340701,-2.227776581
GLIS1,0.040936671,-0.372584611,-0.21258612,-0.037828522,-0.066138103,-0.345991783,-0.09945727,-0.03205843,0.138452222,-1.722014207,0.048150354,-2.335912396
RAI16,0.238033132,-0.576718433,-0.284913965,-0.100015411,0.1457223,-0.544850833,0.064933257,-0.239939053,0.195198916,-1.992690503,-0.011829746,-2.998970506
SORCS3,0.203015897,-0.332715396,-0.068399846,-0.093838142,0.083146887,-0.260242608,0.153541536,-0.24456615,0.335720505,-1.640858184,0.265865062,-1.714466652
GPR114,-0.025464761,-0.45469481,0.155603883,0.187661828,-0.072790021,-0.123459732,0.031390545,-0.195206599,0.046764007,-0.286355955,-0.054079811,-0.140646864
UBOX5,-0.870051433,0.671856205,0.0216619,1.466380772,-0.990842651,1.293134017,-0.471431418,0.641414702,-0.329453028,0.816784967,-0.141438748,1.184209778
TSPAN7,0.154279502,-0.31904465,0.244791613,-1.006588322,-0.449287628,-0.568533099,0.605413712,-0.325331555,0.357184708,-0.142555187,-0.042822099,0.142021075
ABAT,0.232109007,-0.346757365,0.242683948,-0.658581681,-0.206130371,-0.557759873,0.269320825,-0.430995677,0.430157703,-0.368553168,-0.020193498,0.145297665
ME1,-0.117481625,-0.141575563,-0.058050901,-0.031836468,-0.17026566,-0.037933299,-0.158121682,-0.187196774,0.016202335,-0.15801292,-0.086028532,0.31346076
TIGD6,0.248970202,-0.638233094,0.231118023,-0.44756456,0.014116787,-0.412579466,0.32378986,-0.486031221,0.114902368,-0.372474246,-0.175981222,-0.225412062
TUBB1,0.354358138,-0.288602942,0.069554253,-0.82377837,-0.545221575,0.1716722,0.577980342,-0.368142761,0.236445225,-0.138456131,-0.054441057,0.071186348
ERBB3,0.337476259,-0.662086234,0.195549472,-0.856403468,-0.108268639,-0.422719285,0.347656184,-0.241464627,0.341038795,-0.550068724,0.076522087,-0.049398478
OXTR,0.289651482,-0.515087376,0.158162883,-0.89925454,-0.294002107,-0.323675963,0.303177866,-0.536800075,0.162297307,-0.430884287,-0.133275708,-0.028260297
TAAR3,0.36004583,-0.419256522,0.226983634,-0.737057272,-0.177254618,-0.250688468,0.401834095,-0.389955091,0.321071559,-0.474406312,0.040461488,0.045462337
ZNF268,0.227095655,-0.451291561,-0.037213568,-0.266793861,-0.112894347,-0.210492991,-0.080663182,-0.482180365,-0.399976214,-0.566532471,-0.507724982,-0.12644563
FLJ22662,-0.031907662,0.012040803,-0.215453089,-0.707742865,-0.466684721,0.54135513,0.413374314,-0.151432016,0.177700167,-0.002557465,-0.268192952,0.309334007
RINT1,0.015729147,-0.112880656,-0.026814962,-0.108348323,0.030175638,-0.054066975,-0.00163163,-0.246970669,-0.074162008,-0.387186839,-0.403630158,-0.150076265
