Composite.Element.REF	TCGA-2L-AAQJ-01	TCGA-2L-AAQI-01	TCGA-2L-AAQL-01	TCGA-2L-AAQM-01	TCGA-2L-AAQA-01	TCGA-3A-A9IU-01	TCGA-3A-A9I5-01	TCGA-3A-A9IX-01	TCGA-3A-A9IH-01	TCGA-3A-A9IN-01	TCGA-3A-A9IZ-01	TCGA-3A-A9IB-01	TCGA-3E-AAAZ-01	TCGA-IB-AAUM-01	TCGA-IB-AAUN-01	TCGA-IB-AAUO-01	TCGA-IB-AAUU-01	TCGA-IB-AAUP-01	TCGA-IB-AAUW-01	TCGA-IB-AAUS-01	TCGA-IB-AAUV-01	TCGA-Q3-AA2A-01	TCGA-F2-A8YN-01	TCGA-XN-A8T5-01	TCGA-S4-A8RM-01	TCGA-S4-A8RO-01	TCGA-S4-A8RP-01	TCGA-YH-A8SY-01	TCGA-RB-A7B8-01	TCGA-US-A77G-01	TCGA-US-A77J-01	TCGA-US-A77E-01	TCGA-US-A776-01	TCGA-US-A779-01	TCGA-US-A774-01	TCGA-OE-A75W-01	TCGA-H8-A6C1-01	TCGA-L1-A7W4-01	TCGA-LB-A8F3-01	TCGA-YB-A89D-01	TCGA-IB-A7LX-01	TCGA-IB-A7M4-01	TCGA-YY-A8LH-01	TCGA-LB-A7SX-01	TCGA-FB-A78T-01	TCGA-IB-A5SO-01	TCGA-IB-A5SP-01	TCGA-IB-A5SQ-01	TCGA-IB-A5ST-01	TCGA-IB-A5SS-01	TCGA-HZ-7924-01	TCGA-M8-A5N4-01	TCGA-HZ-7920-01	TCGA-FB-A5VM-01	TCGA-HZ-7923-01	TCGA-FB-A545-01	TCGA-HZ-7919-01	TCGA-HZ-A4BH-01	TCGA-HZ-7918-01	TCGA-HZ-A4BK-01	TCGA-FB-A4P6-01	TCGA-HZ-7925-01	TCGA-FB-A4P5-01	TCGA-Q3-A5QY-01	TCGA-HZ-7922-01	TCGA-H6-A45N-01	TCGA-FZ-5924-01	TCGA-F2-A44G-01	TCGA-PZ-A5RE-01	TCGA-HV-A5A6-01	TCGA-IB-A6UF-01	TCGA-LB-A9Q5-01	TCGA-XD-AAUL-01	TCGA-RB-AA9M-01	TCGA-HZ-8638-01	TCGA-HZ-8315-01	TCGA-HZ-8519-01	TCGA-IB-8126-01	TCGA-FZ-5923-01	TCGA-IB-8127-01	TCGA-FZ-5922-01	TCGA-F2-6879-01	TCGA-FZ-5921-01	TCGA-F2-6880-01	TCGA-FZ-5926-01	TCGA-FZ-5920-01	TCGA-FZ-5919-01	TCGA-HZ-8003-01	TCGA-IB-7893-01	TCGA-IB-7891-01	TCGA-IB-7889-01	TCGA-IB-7887-01	TCGA-IB-7888-01	TCGA-IB-7886-01	TCGA-IB-7885-01	TCGA-HZ-8005-01	TCGA-HZ-8002-01	TCGA-HZ-8001-01	TCGA-IB-7652-01	TCGA-IB-7651-01	TCGA-IB-7649-01	TCGA-IB-7647-01	TCGA-IB-7646-01	TCGA-IB-7644-01	TCGA-IB-7890-01	TCGA-Z5-AAPL-01	TCGA-FB-AAQ1-01	TCGA-FB-AAPQ-01	TCGA-FB-AAPZ-01	TCGA-FB-AAQ6-01	TCGA-FB-AAPP-01	TCGA-2J-AABH-01	TCGA-2J-AABK-01	TCGA-2J-AABF-01	TCGA-2J-AAB9-01	TCGA-2J-AABA-01	TCGA-2J-AAB8-01	TCGA-2J-AAB4-01	TCGA-2J-AABO-01	TCGA-2J-AABR-01	TCGA-XD-AAUH-01	TCGA-XD-AAUI-01
STAT5A|STAT5-alpha	0.247927335	1.856758788	1.807771175	2.017164019	2.149828788	2.034646492	1.840848215	1.894145701	2.060348662	1.559105547	-0.056712715	1.607833555	2.132820342	2.120641059	1.799492116	2.990578226	1.983466238	1.643866481	1.444496285	1.763635045	2.041533101	1.664450146	1.375226465	1.82405034	2.280655754	1.832489173	1.837190948	-0.392208504	1.265959671	0.66451913	2.387621997	1.547147661	1.096316777	1.612581654	1.620966883	0.954134952	0.091888009	1.613285168	1.268096421	1.525834669	0.771318737	1.340378563	1.780663889	2.10734671	1.786066892	1.817178375	2.207223673	2.203933613	-0.403448807	1.998188143	0.702940113	-0.055570704	2.011234435	1.951276517	1.610457772	1.29515737	2.500026066	0.461476292	2.365685088	1.111654076	2.402807778	0.020600491	2.198812522	1.39889591	1.255576607	1.834906292	1.621227004	0.085950146	-0.116120095	0.762098535	1.455816521	1.067191789	0.352964518	1.497092318	0.401990316	2.092194815	1.554700665	-0.313287237	1.58668053	1.936567122	1.205039976	0.636779798	0.656228188	0.983778881	1.327377139	1.296002825	1.165380026	1.290989393	1.583683323	1.349032115	1.689350744	0.474183651	1.366050909	1.519256108	-0.435794008	1.269415361	1.541135	-0.570604172	1.661178995	1.745786775	1.058946719	1.994869349	-0.210572147	-0.160819329	1.786029349	-0.222265397	1.972790536	1.76112114	0.88254512	0.912702818	1.093008694	0.679106009	1.473516653	-0.171662604	0.301022688	1.606397931	0.99001933	2.002098796	1.493974285	-0.532478482	2.022004757	1.616141018
STMN1|Stathmin	0.198292168	-0.111059225	-0.085048868	-0.192926183	-0.36242613	0.042000947	-0.265486969	-0.134879079	-0.192891542	-0.443844695	0.294887318	0.068274774	-0.259544923	-0.290743509	-0.218564297	-0.307597354	-0.276758568	-0.035200044	0.141103661	0.069165351	-0.053939853	0.246364528	-0.128082971	-0.3281644	-0.292949746	-0.241866713	-0.090312995	0.204236508	0.030607113	0.017405838	0.167291683	-0.00727316	0.152050847	0.00474202	0.042018963	0.048707245	0.120707011	0.250706769	0.145624442	-0.182002213	0.279718854	0.191327153	-0.159661583	-0.273886165	-0.134032604	0.10023741	-0.250710318	-0.084466019	0.190070706	0.081591266	-0.199733763	0.268111326	0.019520295	-0.279328365	-0.042764808	0.178572949	-0.289702023	0.582594118	-0.256548601	-0.149141377	-0.303950686	0.032191525	-0.221242858	0.375615188	0.063113972	-0.019364898	0.337582119	0.436085737	0.004098115	0.030958579	-0.256326692	-0.105110994	0.101576338	0.01097872	0.020121963	-0.154676788	-0.300089019	0.244424114	-0.349604905	-0.12742813	-0.206259134	-0.285359818	0.192489816	0.024326038	-0.106993582	0.100889128	-0.050569279	-0.230055684	0.132183048	-0.355383534	0.009588569	0.303367151	0.134005234	-0.253425321	0.230462111	0.277601726	-0.070324185	0.446124896	-0.214136949	-0.006239312	-0.045481294	0.415932371	0.333577618	0.182752356	-0.069330233	0.263428782	0.029107479	-0.005352142	0.106790419	0.158216597	-0.199722813	0.506259163	-0.058711163	0.297309168	0.299051567	0.243922016	0.016791704	-0.034369218	-0.015211196	0.474305606	-0.43964628	0.079009168
SYK|Syk	2.062433609	1.933377026	2.477847043	0.392355748	2.747316579	1.837593965	1.962369543	2.290271618	2.667093394	1.591045201	2.02891101	1.40505255	2.546013682	2.387110357	2.856216174	4.184465244	2.296182463	1.559624803	1.314255947	2.26319077	1.890602069	2.345337102	2.070395612	2.38569438	3.360121274	2.569407507	2.610386752	2.238764611	2.806110818	1.751702932	3.239476085	2.657529619	2.000971849	2.099449384	1.839105321	2.256820317	2.252955479	1.80215228	2.455381265	2.765831853	1.540754353	2.423854761	2.359429959	2.828638509	2.722284934	2.414932786	3.102808967	2.95129743	1.895038872	2.749747366	1.791597496	2.716715377	1.864023179	2.546093811	2.013823974	1.430676712	2.623583932	0.182741354	2.874721335	2.608554002	2.999545292	2.302057257	2.278709024	1.168221428	1.755401095	2.097552096	2.030919558	2.244273122	2.267563411	1.638193737	2.459689629	2.903566678	2.04468804	1.655494162	2.210388902	2.24916674	1.89968318	2.684419935	2.517530085	2.838592436	1.395966263	2.000765548	2.353505302	1.686241738	1.874553133	2.27036214	2.368827574	2.493961704	1.555968638	2.443793704	2.244172711	2.090594097	2.442525687	2.668989912	2.384501336	2.212577231	2.283744128	2.117331938	2.596962617	2.407996363	2.65533522	2.411377776	2.345516512	2.744483577	2.032918347	1.597628643	1.954271557	1.834057013	1.688440721	1.568287282	2.662758625	2.019338938	1.738285858	2.352412196	1.767787567	1.080220133	2.008354963	2.182987009	1.300907863	2.402499912	2.010737804	1.676762291
TSC2|Tuberin	0.68709355	1.103818604	1.234110626	2.430233565	1.169771251	1.380344284	1.023608396	1.147786593	1.342989179	2.022925147	0.189852701	0.793406945	1.377167218	1.112979023	1.223953797	1.218578088	0.906050957	1.159126677	0.803623499	0.946959221	1.1906879	1.202287769	1.101407933	1.143248923	1.459272634	1.255489	1.262195461	0.083564973	0.682995479	-0.517461813	1.088898154	0.911796959	1.15301579	0.890286581	1.252057565	0.887601793	0.56224376	1.063507814	1.06190897	0.840047602	0.429565196	0.610098789	0.671424612	1.055449703	1.306966422	1.078451965	1.432473685	1.50294169	0.270382605	1.013200746	0.375525876	0.551341498	1.308438815	1.332674053	0.90142554	0.770584255	1.278946095	-0.117411035	1.316778224	0.075204249	1.282970889	0.720757094	1.152224774	1.242793353	0.74945712	1.202602888	0.987722007	-0.761318115	0.57147642	0.675165739	0.748192004	0.858160922	0.56079484	1.083098397	0.437793057	1.299705673	0.309811729	0.013784967	1.060248908	1.273055805	0.93641924	0.878327181	0.596635426	0.185029428	0.843901045	0.936071697	0.391610964	0.750337905	1.162673881	0.72988415	0.73836394	0.472854734	0.804992029	0.916087914	0.177125323	0.812785745	1.182888921	0.767001436	1.419765891	0.249808765	0.587469393	0.909652516	-0.00308488	-0.472877912	1.380190525	0.381582602	1.066554572	1.187004473	0.431965996	0.404460738	1.500045274	0.617292674	0.838714232	0.128955349	0.214010955	0.337610099	0.868995837	0.966992009	0.815115409	1.264931124	1.108459347	0.484200477
KDR|VEGFR2	1.734037833	2.891055333	1.789587695	1.331157145	3.005549373	1.558146706	1.597863539	2.089464958	2.723795429	1.666149277	1.740505207	1.342949626	2.605718837	1.630734053	3.086091965	1.617298656	2.293715608	2.011171774	1.452023065	1.536884546	1.441509008	1.33489369	2.460303128	1.80064611	2.908620738	2.614049315	2.36479778	1.986478006	1.828893353	1.473631443	0.999803961	1.735137154	1.247478576	2.12646338	1.933026937	2.375171575	1.872621193	1.216247364	1.070443137	2.275531375	2.370089295	2.510151631	2.60188647	1.332545981	2.252550188	2.070467696	2.82910791	2.187142495	1.632114141	2.247029029	1.654065035	1.983575798	1.524421406	1.612216127	1.520223079	2.377726482	2.946335943	0.497373823	1.651538361	1.567735068	2.362915734	1.877071161	2.224559929	1.483118974	2.266370529	1.658531156	1.544604507	1.950707707	2.399246244	1.942596186	2.029966276	2.760734185	1.650050499	2.378017756	1.668737321	2.417833267	1.540978187	2.489777036	1.557412168	2.245175284	1.64415483	2.831500961	1.831695567	1.377452054	2.280588992	2.272579855	1.83338988	1.518983492	2.626820264	1.72764612	2.345480819	1.439052078	1.462669778	2.260210672	1.773983733	1.885370615	1.951586647	2.003854051	1.840132767	1.775741617	2.472254851	1.409920935	2.248157993	2.049375278	2.755351294	0.783851665	2.205811405	1.839242945	2.119267178	1.723571921	1.539988721	2.186750522	2.00119936	1.528134585	2.357114931	1.998467185	2.11207732	2.404288656	2.378978159	-0.24903871	2.914122325	3.060937584
XRCC1|XRCC1	0.141871038	-0.157953094	-0.135243953	0.346678172	-0.382469432	0.052543927	-0.108513649	-0.114050262	-0.271669303	0.094544173	-0.029878862	-0.030741845	-0.357130846	-0.101087211	-0.344654639	-0.098842487	-0.185530593	-0.093230463	-0.076859409	-0.049394027	-0.186964141	0.110813779	-0.16080796	-0.193864193	-0.156906449	-0.26127163	-0.172445001	0.353484806	-0.003148525	0.286999594	0.025760432	-0.120022686	0.287305607	0.098923206	-0.19960477	-0.03888551	0.320800094	-0.055581564	0.192913116	-0.287084026	0.049596257	0.158592113	-0.115290858	-0.503449891	-0.227351843	0.000841924	-0.040569049	0.028023009	0.317680486	-0.042346177	-0.139049279	0.256359281	-0.308922365	-0.210257274	-0.006450187	-0.047193211	-0.302388737	0.098731921	-0.21588746	0.071078761	-0.266649424	0.195190116	-0.226735639	0.035464117	-0.079914274	-0.162529638	0.208402221	0.86215654	0.004072953	0.116800774	-0.039354961	-0.074288738	-0.067908998	0.032664074	0.283545735	-0.081668347	-0.085468516	0.564711991	-0.271407905	-0.116702382	-0.469671239	-0.344047971	0.113298449	0.302552182	0.115937118	0.113664385	0.108859229	0.288871645	0.13761478	-0.070351728	-0.159550635	0.0381282	-0.038402097	0.100877374	0.313054646	0.122252792	-0.130131109	0.440647511	-0.227085516	0.13737462	-0.02221315	0.105258811	0.508326937	0.570402702	-0.043308771	-0.329328477	-0.465231407	-0.673693348	-0.422025796	-0.237009821	-0.133794625	-0.46008165	-0.374942709	0.208115069	-0.064514736	-0.373139148	-0.299576107	-0.45837646	-0.509120192	0.069848481	-0.689085999	-0.565007704
YAP1|YAP	0.731361407	0.091258577	0.357724611	-0.295686869	0.099614936	0.866525117	0.267494699	0.407553993	0.188221524	-0.117082524	0.327917796	0.534661174	0.538975804	0.113135796	0.206544578	0.028818169	0.149096735	0.438636383	0.416828177	0.315373693	0.163458592	0.417386631	0.290689231	0.136301915	0.153132192	0.169789527	0.272680179	0.722701347	0.79995712	-0.174782864	0.15422157	0.54589024	-0.070288028	0.592380357	0.44073298	0.520603038	0.690699637	0.300047529	0.167588013	0.267070357	0.343706876	0.326299569	0.253192514	0.191379276	0.2825677	0.458211285	0.152534849	0.339415604	0.270650197	0.464562647	0.411220801	0.638313974	0.363989643	0.345238006	0.526795541	0.505591475	-0.0053878	1.565153674	-0.185520766	0.108328879	0.356470575	0.626273511	-0.006894492	0.666075073	0.506669463	0.230405273	0.48858787	0.954768554	0.382535385	0.566373156	0.275859737	0.493662097	0.408097989	0.518180405	0.320887323	0.193682671	-0.0464449	0.84684212	0.068234834	0.246554224	1.34276086	0.325704057	0.35224024	0.209229699	0.209727111	0.509903438	0.463692003	0.109572043	0.545605407	0.312480534	0.207338994	0.45952236	0.193117851	0.408813386	0.867228008	0.350289883	0.534843406	0.522766499	0.203576767	0.322966562	0.307662701	-0.046062764	0.729231585	1.145480104	0.307157979	0.204656313	0.357517308	0.260561225	0.480297755	0.588254179	-0.396470452	0.519919845	-0.050979954	0.678551439	0.472994606	0.404646717	0.228856213	0.256949382	0.23925257	0.471418229	0.158237377	0.699434624
YAP1|YAP_pS127	2.580464754	2.364580614	2.125493512	-0.263036177	2.215653678	3.525645236	2.570619415	2.401010798	2.700901899	2.255766039	1.573291033	2.625102227	2.02307634	2.463571539	2.906361545	2.101138051	1.873262551	2.582552271	2.615749789	2.299012656	2.554269243	2.419534315	1.730741465	2.367743867	2.373211395	2.173327588	2.276112653	2.503594436	2.13475861	1.186756019	1.992160796	2.903939605	1.462753285	2.850097506	2.747524637	2.439757099	2.546975966	2.096213611	1.769714538	2.477570083	1.483997134	2.249997704	2.345679889	2.797579009	2.188778207	2.022146799	2.1785396	2.411606477	2.266356097	2.413876491	2.755839553	2.256519131	2.451791057	2.269717456	2.791943697	3.080340334	2.137053018	2.568941088	1.777510222	1.594573968	2.294352005	1.696752235	1.901239167	3.680525437	2.624804949	2.004265532	1.742109966	2.500880343	1.982233412	2.659488957	2.519406851	2.277963571	2.785161195	3.096668712	2.936084055	2.457884172	1.843302437	2.462474224	2.343373916	2.538353051	2.989094615	2.204637266	2.477967387	1.956199895	2.372243929	2.758264402	2.761418645	1.596003749	2.170466523	2.515722024	2.201033292	2.169629657	2.103132933	2.693818256	2.584744384	1.8214837	2.668241363	2.209081139	2.35310532	2.1390317	2.683818857	1.579764392	2.405286715	3.037852441	2.234140112	1.475353945	2.936101976	2.032546506	2.588583931	2.045546597	0.584672733	2.402720782	2.026793879	2.410927236	1.971735598	2.434661512	1.307571232	2.047699749	2.263476826	1.882556418	2.100533083	2.466676149
YBX1|YB-1	-0.850992967	-0.711594263	-0.665020507	-0.481661384	-0.773773167	-0.686101996	-0.689981546	-0.577378887	-0.59858639	-0.759086584	-0.605755649	-0.83015362	-0.633400112	-0.416614911	-0.516991675	-0.641927081	-0.724497926	-0.676563801	-0.725919044	-0.616002863	-0.732508214	-0.551978513	-0.303953844	-0.613670725	-0.793559521	-0.547086093	-0.833521531	-0.731446664	-0.578853889	-0.37843657	-0.815368079	-0.672935505	-0.136230723	-0.732496461	-0.615457801	-0.199114207	-0.616900132	-0.728877318	-0.525650582	-0.607111374	-0.741779499	-0.676598175	-0.784707411	-0.504561413	-0.343087961	-0.507144612	-0.607986084	-0.398074973	-0.678961261	-0.612829702	-0.680358551	-0.677722936	-0.640221755	-0.663861944	-0.566194799	-0.645171386	-0.589790475	-0.586594528	-0.515940299	-0.196485174	-0.668425128	-0.592515037	-0.790021767	-0.505723477	-0.582839874	-0.728224976	-0.488139247	-0.798515165	-0.577347252	-0.693954438	-0.449715421	-0.909287308	-0.530453733	-0.610401266	-0.521184586	-0.633005018	-0.347688962	-0.613324382	-0.652060147	-0.585045933	-1.035157717	-0.540205832	-0.817073613	-0.148053787	-0.771325018	-0.526093941	-0.652711243	-0.100618656	-0.605001526	-0.373063975	-0.83796078	-0.313438627	-0.638043075	-0.613270589	-0.861046226	-0.526469966	-0.466914494	-0.676861203	-0.612522216	-0.355645695	-0.611463996	-0.519715972	-0.470650356	-0.686060328	-0.65194173	-0.609815416	-0.874501907	-0.757267585	-0.797431478	-0.678236347	-0.082294757	-0.482245232	-0.839737532	-0.699347497	-0.721590935	-0.609299382	-0.720265545	-0.917990465	-0.779016288	-0.689714131	-0.880404293	-0.695068878
YBX1|YB-1_pS102	0.398108714	0.236585133	0.194797326	0.61162617	0.38677913	0.549110956	0.007501616	0.146808922	0.137380905	-0.144308238	0.276779184	0.409588146	0.081921239	0.084739279	-0.028966468	-0.107940658	-0.065888728	0.075874483	0.447666987	0.262936771	0.205870684	0.466290824	0.033915512	-0.028327181	0.241573064	0.25613567	0.125667041	0.570980503	0.247553505	0.096928418	0.407448273	0.18612534	0.250195251	0.267654001	0.187385235	0.092729672	0.176070218	0.416700292	0.361478171	0.122792217	0.500835729	0.110153329	0.025540543	-0.00138582	0.137709449	0.2474419	0.050650604	0.287548226	0.413293796	0.296242938	-0.226579253	0.23695781	0.131022735	0.056953006	0.324364745	0.284254583	0.272491102	0.673308084	-0.051774053	-0.048980309	0.212914406	0.145072433	-0.068445258	0.382299476	0.218952512	0.209519522	0.354120889	0.381597255	0.133015571	0.171501077	-0.084051275	0.118600726	0.307781712	0.30089626	0.172598384	0.120422674	-0.161341414	0.366483458	0.051182789	0.026577202	0.178185636	0.187622028	0.485220613	0.175640608	0.021675424	0.253208433	0.121383476	-0.050177163	0.078803149	-0.215161186	0.237969357	0.450817261	0.213911137	-0.014243205	0.431878191	0.433019992	0.091072476	0.435682023	0.092516872	0.059102697	0.123044976	0.389073441	0.523144277	0.657206762	0.05613689	-0.037401889	0.271969963	0.07626352	0.550396374	-0.056601721	-0.120967746	0.470055507	0.006726965	0.28032645	0.156227321	0.305556494	0.098171434	0.158442001	-0.012430176	0.381819897	-0.180526212	-0.040292445
EIF4EBP1|4E-BP1_pT70	-0.418118501	-0.443362843	-0.585237071	-0.206704183	-0.612922708	-0.195651726	-0.416858696	-0.435688082	-0.496842023	-0.541981	-0.466106422	-0.300699646	-0.753164165	-0.637137709	-0.344480103	-0.451052809	-0.667635411	-0.520787326	-0.379767269	-0.427555624	-0.373846034	-0.17145685	-0.416771592	-0.664564922	-0.678760674	-0.656628722	-0.497475578	-0.244743855	-0.427216358	-0.662040976	-0.164281211	-0.491399065	-0.35159651	-0.403029324	-0.250423181	-0.396526233	-0.487226152	-0.186121745	-0.397643249	-0.71317044	-0.264614663	-0.195775219	-0.481885353	-0.447975594	-0.532334754	-0.639890861	-0.592616318	-0.515668031	-0.323865746	-0.267141527	-0.702521374	-0.251735418	-0.336558908	-0.612931347	-0.428508469	-0.281379104	-0.53761162	-0.133961371	-0.248595365	-0.59794645	-0.676660358	-0.435454106	-0.477754964	-0.254926695	-0.563367362	-0.498346425	-0.233538845	-0.048430276	-0.414501372	-0.369630683	-0.348025328	-0.405397079	-0.413346269	-0.353300309	-0.327378431	-0.494041839	-0.693383129	-0.043535048	-0.541007258	-0.436815772	-0.603550564	-0.709212002	-0.208417431	-0.295606123	-0.451560133	-0.30431616	-0.330096305	-0.609327926	-0.389794894	-0.554077857	-0.417868784	-0.138782228	-0.227663328	-0.48639639	-0.106968712	-0.134513528	-0.450997165	-0.080050777	-0.613941503	-0.255142671	-0.227654859	-0.2346221	-0.29483836	-0.081376495	-0.375289554	-0.296868915	-0.149526377	-0.314633226	-0.250893947	-0.027734615	-0.301757905	0.048640044	-0.2054084	0.02580987	-0.127113739	-0.179888644	-0.356172337	-0.256671593	-0.209035595	0.073272415	-0.426854201	-0.308746913
ARAF|A-Raf_pS299	-1.11389104	-0.800737713	-0.995978788	-0.748893432	-0.332732237	-1.063022501	-1.173498768	-0.89206178	-0.602317355	-1.082793118	-0.839529173	-0.918269677	-0.91183249	-0.834771745	-0.554919956	-1.132397082	-0.95804599	-0.840115889	-0.9516648	-1.074883136	-0.934510645	-1.102246114	-0.602072403	-0.851083429	-0.948568053	-1.015036224	-0.997999863	-0.755586424	-1.224343888	-0.743948098	-1.061967552	-1.13754439	-0.93078075	-0.866476175	-1.162770588	-0.674512675	-0.916682817	-1.235530538	-1.144707774	-0.894546255	-0.886190853	-1.119820966	-0.875315729	-1.034627696	-1.260070173	-0.469933196	-0.797130802	-0.551323094	-0.769539899	-0.749720025	-0.972097267	-0.738198464	-1.249307228	-1.073592071	-1.145462819	-0.830531632	-0.692354454	-1.044740071	-0.919274341	-1.068506717	-0.697517398	-0.800212474	-1.169644014	-1.101864527	-0.959113536	-0.930240863	-0.821398013	-0.898054792	-0.61955355	-1.076100313	-0.988272797	-0.711220913	-0.879336474	-0.970390892	-0.802398976	-0.792460438	-1.127200806	-0.418916752	-0.930308773	-0.698601518	-1.36463254	-0.651845524	-0.899598536	-0.974797049	-0.932201921	-0.736987767	-0.924375416	-0.797164549	-1.010613315	-1.02665473	-1.087751008	-0.757393872	-1.113952054	-0.813568205	-0.765213498	-0.789837057	-1.217658188	-1.107638564	-0.947153385	-0.919119058	-0.725688338	-0.983699745	-0.391857199	-0.887251236	-0.897548068	-1.412161276	-1.458546841	-1.532516488	-1.348455433	-1.417914577	-1.372135712	-1.479356656	-1.55306673	-1.297678163	-1.392596515	-1.460764688	-1.386725606	-1.487291235	-1.477674428	-1.35525073	-1.4345776	-1.399849211
ANXA7|Annexin_VII	-0.502301418	-0.644059373	-0.559643754	-0.55711223	-0.640123204	-0.746040584	-0.509199903	-0.6571611	-0.572647079	-0.709590132	-0.483814527	-0.705645878	-0.62100047	-0.571526449	-0.967659859	-0.560062314	-0.598574313	-0.609485578	-0.836858436	-0.704718649	-0.695762108	-0.692974597	-0.520837128	-0.584497567	-0.564642817	-0.429110883	-0.540214392	-0.360026591	-0.541412467	-0.809988208	-0.581710064	-0.470168988	-0.738025019	-0.620976223	-0.731038596	-0.238959748	-0.298128829	-0.840669295	-0.605488852	-0.57279786	-0.701623376	-0.533544564	-0.68133207	-0.683680853	-0.536504031	-0.646035874	-0.449847412	-0.64353288	-0.501472859	-0.598651158	-0.569836681	-0.584369126	-0.639433451	-0.930544396	-0.63334545	-0.885644486	-0.758590386	-1.025639653	-0.841539261	-0.686099474	-0.752666321	-0.50531016	-0.831601856	-0.640464163	-0.830794532	-0.657314765	-0.835328067	-0.542861094	-0.655959361	-0.728405872	-0.595662952	-0.478423635	-0.730411816	-0.685845181	-0.673249359	-0.781485618	-0.972292685	-0.361119387	-0.655888118	-0.754100756	-0.292002616	-0.54602986	-0.221867475	-0.61530425	-0.380855367	-0.569050298	-0.492688674	-0.456856761	-0.737821962	-0.538454949	-0.709524624	-0.717345796	-0.599456512	-0.54059243	-0.453393359	-0.687643157	-0.560821139	-0.298342093	-0.550655216	-0.564237773	-0.645356144	-0.796372171	-0.542692657	-0.489710472	-0.715188933	-0.59088284	-0.65540635	-0.517097738	-0.669348006	-0.632417876	-0.80419237	-0.201984014	-0.50017199	-0.127236217	-0.253536383	-0.579775376	-0.550178924	-0.489772445	-0.583103644	-0.235036193	-0.647388891	-0.371121331
ARID1A|ARID1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRAF|B-Raf	0.491500336	1.304493189	0.969987351	2.727587267	1.323556211	0.75339893	1.445975655	0.954588136	1.555058037	2.049815666	0.378486913	0.893975786	1.368458422	1.110662249	1.310010712	1.411456504	1.323356962	1.264798251	0.6562092	0.983253491	0.944017095	0.214102403	0.989449523	1.083388975	1.492799858	1.870315379	1.315848055	0.384603406	0.904117508	-0.045628442	0.857457902	0.805019483	1.861235072	0.647206868	1.121233076	1.318884518	0.752637525	0.945718413	0.677878451	1.158030848	0.356352698	0.999825128	0.915996148	1.36531305	1.6173013	0.665275651	1.228102604	1.248828547	0.37068304	1.212897643	0.363753719	0.224141928	1.289417229	1.921987275	0.709549286	0.840774287	0.945972403	0.115332839	1.133188666	0.857897457	1.216513595	0.471644118	1.055515317	0.569105177	0.797014284	1.265060367	0.885749306	0.243312286	0.559444917	0.554757198	1.169976568	1.100080249	0.983443802	0.678032851	0.888533106	1.209345604	1.058751796	0.367517863	1.053875917	1.162199406	0.754956623	1.01014919	0.291982781	1.075846155	1.211110733	1.124009674	0.935113863	1.362182756	1.257881846	1.344104637	0.842643283	0.454399048	1.20903129	1.542379609	0.93499035	0.852449586	1.158656802	-0.553521386	1.240445281	0.981843893	0.865333143	0.995145272	0.831574699	0.349772344	1.166503271	-0.302203387	1.0328488	0.924869521	0.198487858	0.487245179	1.888630847	0.394386212	0.894785526	0.63937016	0.854128687	0.742873863	0.663647622	0.962200761	0.93760223	-1.560498772	0.95646587	0.747602928
