NAME	Description	GSM320249/GSM320243	GSM320250/GSM320244	GSM320251/GSM320245	GSM320252/GSM320246	GSM320253/GSM320247
243260_x_at	NA	1.357926331	0.79703006	0.769659721	1.565084598	0.698338355
243261_at	NA	2.278788241	1.283997278	1.188035901	1.779226028	1.381017861
243262_at	NA	1.005313237	5.605991926	4.988297094	3.329816894	0.905126167
243263_at	NA	0.421825052	3.436113554	0.311853805	0.348886383	0.275275055
243264_s_at	NA	1.385151277	1.108360788	0.992288907	1.050906949	1.361060371
243265_at	NA	3.487218045	2.059709521	0.976265823	1.55865315	1.927019499
243266_at	NA	1.54338272	0.958185796	0.762875426	2.278947325	2.048142568
243267_x_at	NA	1.340092344	1.174095065	0.890726689	5.080630581	1.079975025
243268_at	NA	20.65740233	0.928147581	1.509327959	15.82178453	2.487125297
243269_s_at	NA	1.013807199	1.425745036	1.151972413	2.959762034	1.468009126
243270_at	NA	3.277909841	1.932322891	0.971891219	2.56232998	1.668797476
243271_at	NA	0.780432807	0.777043517	0.926415902	1.680731748	0.359933355
243272_at	NA	0.960460469	0.34929004	0.555722701	1.215900103	5.5748806
243273_at	NA	4.336544637	0.268559699	8.449185415	0.989860583	0.590059114
243274_x_at	NA	0.751434766	2.467268623	0.104138218	1.352103724	5.472972973
243275_at	NA	0.221678825	0.138940829	0.544443099	0.097115813	0.410613361
243276_at	NA	0.052112177	0.023731332	0.354400687	0.082683758	0.274454881
243277_x_at	NA	1.172886066	3.857142857	1.344895937	1.06853665	0.358477744
243278_at	NA	2.598415842	0.974443832	7.728813559	9.187759336	1.720527617
243279_at	NA	1.696068242	1.110815367	1.991283279	1.473585074	1.322627961
243280_at	NA	1.381686632	1.019772985	1.273333736	0.536155882	0.772485992
243281_at	NA	0.819022665	2.335488149	1.732657201	3.738418343	4.480349345
243282_at	NA	1.133087496	1.067051083	1.759404436	1.825492662	1.402518102
243283_at	NA	0.556539921	0.096260665	0.259214053	0.412239671	0.430816439
243284_at	NA	1.878850525	1.118857322	0.913351997	1.36760031	1.380585468
243285_at	NA	0.992820301	0.109779267	0.422104409	4.542114962	1.096911656
243286_at	NA	0.812008815	0.026441921	0.303287485	0.089984174	0.361249949
243287_s_at	NA	1.028450154	0.932087754	0.746786456	0.882428613	0.691462789
243288_at	NA	0.797818817	0.42121935	1.998404205	5.214941908	0.53560987
243289_at	NA	0.591834879	0.753517255	0.98123296	3.826104557	0.862908687
243290_at	NA	1.722959832	0.645913947	0.884382298	0.522401602	1.766509407
243291_at	NA	0.680767766	0.480221288	0.351463098	0.720609343	0.889616627
243292_at	NA	6.249608662	19.9384768	0.638866337	2.653715852	10.83323486
243293_at	NA	0.809623055	0.316403189	0.459768913	0.056114062	0.530123804
243294_at	NA	11.30537912	1.098195952	4.191226975	0.135886805	3.517304385
243295_at	NA	1.252077892	1.006026714	0.802598059	0.890313583	1.07820993
243296_at	NA	0.725925737	0.090209019	0.480939074	0.12899615	0.109952713
243297_at	NA	2.347801969	4.471230881	1.610780877	0.423379327	1.036225576
243298_at	NA	1.148288004	0.36154564	0.29806081	0.364986671	0.601896487
243299_at	NA	1.503981197	1.350117447	1.746921324	1.684691056	1.950333565
243300_at	NA	2.849952293	1.907186091	0.847495614	1.328091146	2.380666802
243301_at	NA	1.780179336	2.335239074	0.991175015	1.431324379	1.707118295
243302_at	NA	1.368149256	0.875961437	1.670486859	0.077164501	0.977393635
243303_at	NA	0.493253644	0.276086129	0.190438335	0.326393191	0.437940114
243304_at	NA	1.200872387	0.592601447	0.800283365	1.995670897	1.380616234
243305_at	NA	3.023269902	0.427341803	1.375352741	0.984515119	1.966835274
243306_s_at	NA	1.305115233	1.831910946	1.732586759	2.035055038	0.643193872
243307_at	NA	1.123630801	1.424824105	3.284589681	2.391967391	3.320668229
243308_at	NA	0.672585033	0.56221137	0.684905978	0.417809404	0.6153433
243309_at	NA	1.47770024	1.574781741	1.007469324	1.394451803	2.012321779
243310_at	NA	0.593986947	0.065309405	0.25624544	0.27374879	0.188571562
243311_at	NA	1.881485648	1.980498244	3.174795162	7.422971741	1.645901639
243312_at	NA	1.518543644	0.762498856	1.224676698	0.277463109	1.330930683
243313_at	NA	9.181430262	0.321192454	1.699024262	4.066678958	0.658137621
243314_at	NA	1.198943714	0.6325758	0.533630029	2.652255342	0.244997355
243315_at	NA	1.565031094	0.088877918	1.073525047	0.084424656	0.409973883
243316_x_at	NA	0.148696265	0.038081572	0.708355707	2.31351527	0.434125148
243317_at	NA	1.900791723	0.191435174	0.306260737	1.803414859	0.648331273
243318_at	NA	0.831936501	0.420770841	0.514260543	0.673883134	0.677953062
243319_at	NA	0.986486486	0.739358723	3.559189406	0.629212408	1.954699053
243320_at	NA	1.16412526	0.31076708	1.464098927	1.799451197	3.603715623
243321_at	NA	4.142905721	3.500947508	2.492438635	6.169467326	11.91828567
243322_at	NA	0.299738138	1.18817051	1.067953165	2.116258548	5.653231343
243323_s_at	NA	0.107173605	0.876892353	0.065429906	0.206950862	0.219699231
243324_x_at	NA	2.283831469	1.069291384	1.174516384	1.938751596	0.581160628
243325_at	NA	2.893938057	0.094423763	8.161608063	3.943772458	5.422283014
243326_at	NA	0.936637797	1.386511369	1.397666396	4.355538029	0.996065195
243327_at	NA	1.639267108	0.139267161	0.965012065	0.834154228	1.397092844
243328_at	NA	0.161491953	2.52695931	0.160085877	0.334757601	1.012134239
243329_at	NA	1.083008989	0.25333998	0.532773231	1.112880462	0.868715691
243330_at	NA	0.841692441	1.204562904	1.952690619	0.731486374	0.888652305
243331_at	NA	1.180494031	0.542586766	0.31268793	0.756529419	0.529799605
243332_at	NA	0.271319269	0.168174912	0.361157836	0.704017165	0.3855127
243333_at	NA	4.346228622	0.129109948	2.313468939	0.612399167	0.553956294
243334_at	NA	0.891330408	1.180199039	3.149470725	2.727590036	1.894027684
243335_at	NA	4.53379694	0.820021733	0.242110639	7.724502112	47.17147311
243336_at	NA	1.534812616	0.886425734	1.538055241	0.923713709	0.474283654
243337_at	NA	0.391644455	2.092842005	0.62673375	5.175162187	0.379164524
243338_at	NA	0.519656473	0.133338659	0.263246527	0.156647358	0.307828127
243339_at	NA	1.854658144	1.68443517	2.456306591	0.149287112	0.139873713
243340_at	NA	3.580203929	2.064486622	2.302480737	3.568941365	1.987564054
243341_at	NA	5.856044116	0.441204414	15.13746631	1.560692978	1.817090128
243342_at	NA	10.58595069	0.428200252	3.631672916	1.834886054	6.987084721
243343_at	NA	4.274722953	1.790085618	1.665390847	2.488278206	2.36832231
243344_at	NA	5.937813242	0.925623642	1.315525794	0.750673347	1.029690144
243345_at	NA	1.008373663	1.364608023	0.755817857	0.851294484	0.620324706
243346_at	NA	2.427317569	1.088110138	0.637366893	3.844201533	19.3922619
243347_at	NA	8.702849958	12.34620542	4.207467163	6.186560864	3.357850369
243348_at	NA	0.912918181	0.752117969	3.181503617	0.057480292	2.041317081
243349_at	NA	0.915169772	0.65823376	1.198016002	2.191787122	1.956692913
243350_at	NA	0.610351233	0.326813128	0.474623206	0.628765517	0.853930094
243351_at	NA	2.198780738	1.150166252	1.910302006	2.180804037	1.147326353
243352_at	NA	2.44178328	0.162511354	0.319637539	0.386912818	1.404409684
243353_at	NA	0.783743321	1.22301532	0.913531585	1.329398847	2.450787028
243354_at	NA	9.737870311	2.25485189	1.722559662	1.175605657	3.547936838
243355_at	NA	0.83389711	3.17294592	3.243121616	1.439562231	0.970973077
243356_at	NA	1.693603072	0.427545981	3.024742373	1.972750409	2.036208088
243357_at	NA	1.64559285	2.035388654	1.589232227	1.631264815	1.819733768
243358_at	NA	0.46473487	0.291115103	0.689694179	0.886145498	0.212399735
243359_at	NA	2.145254945	3.060719198	3.958023379	1.672600523	1.08045977
243360_at	NA	1.509002183	0.066613833	0.606603629	1.055547381	0.502152433
243361_at	NA	0.687217076	1.321600574	0.60163011	0.444955781	0.092999091
243362_s_at	NA	3.155377792	1.493661936	1.259546335	1.072649044	15.00457928
243363_at	NA	3.53323997	2.208423533	0.648215643	1.365467493	0.793796588
243364_at	NA	2.094343627	0.853959833	1.405660377	1.7672866	0.238894885
243365_s_at	NA	18.94587714	3.735968538	7.780348759	1.018133526	1.391137381
243366_s_at	NA	6.138875452	0.939706182	8.466422991	0.409923483	1.015371263
243367_at	NA	1.004688551	0.52738959	0.780180265	0.591144669	1.199972495
243368_at	NA	7.109293403	1.919659926	0.150369029	3.268286172	1.228467464
243369_at	NA	1.196632129	0.738858216	2.125580947	0.427356411	2.134913151
243370_at	NA	1.364052538	0.569087718	0.633050257	0.903279331	0.663961811
243371_at	NA	1.538479344	1.055197731	1.103181868	1.291089593	4.110080686
243372_at	NA	1.70705951	2.252176149	1.777460252	2.200955051	2.070710675
243373_at	NA	18.04745699	0.25740353	1.091109331	2.436741768	0.428023629
243374_x_at	NA	1.439355386	2.899679459	0.729519212	5.04993885	5.646252037
243375_at	NA	0.939077576	0.585162012	0.609763575	1.128126553	0.948355531
243376_at	NA	1.839020932	1.26491144	2.22168344	3.903486676	0.292253038
243377_at	NA	2.535283019	1.077462939	1.703993951	2.345410628	1.460002038
243378_at	NA	1.437172028	0.70131189	1.063086149	1.707373029	0.804088586
243379_at	NA	7.711395101	0.62422518	1.924196538	0.586500558	1.000348797
243380_at	NA	0.940985273	0.971845885	2.613292377	10.80280893	1.628645672
243381_at	NA	2.182664185	1.763550296	6.370617696	3.291915571	1.827699019
243382_at	NA	1.687420669	0.577197304	0.644638364	2.198349705	0.652363425
243383_at	NA	2.252602145	1.04166368	1.359239062	1.445154822	1.165807971
243384_at	NA	4.256855438	0.748166206	2.988097505	1.581337027	2.315516614
243385_at	NA	1.970262163	0.925118941	1.427868615	4.618030413	0.729932598
243386_at	NA	0.764220073	0.508083376	0.602937906	0.20651037	0.558390305
243387_at	NA	1.398473853	0.720340267	0.603198348	0.332740039	1.200208522
243388_at	NA	1.08334465	0.465547017	0.812866159	0.62409805	0.963038247
243389_at	NA	0.764010462	3.033831909	0.74234743	0.533454821	2.861786194
243390_at	NA	0.291037458	1.560666495	1.937350257	2.035210498	1.548084441
243391_x_at	NA	13.2621349	8.999567536	5.183606365	1.046840261	0.185216909
243392_at	NA	2.101972538	1.208457847	2.057468743	1.533668342	1.428525967
243393_at	NA	0.460945766	0.783203887	1.245728039	2.933133696	0.391076878
243394_at	NA	3.308610401	1.592877226	0.753769324	1.668760281	2.49943232
243395_at	NA	0.768626259	0.37203663	0.464713877	0.870719579	0.737319106
243396_at	NA	0.881748471	1.176272941	1.239332536	1.474630542	1.197546843
243397_at	NA	0.929477535	0.709105293	1.864029394	1.525446417	1.121287502
243398_at	NA	6.98702841	9.845708775	0.751879394	1.478005146	0.752973859
243399_at	NA	5.335006693	1.563952013	8.820218997	0.765643843	2.114845492
243400_x_at	NA	0.457099926	0.673297272	0.815173239	1.393689423	2.201967897
243401_at	NA	1.515383773	1.822040417	1.333744103	1.899293803	0.590511948
243402_at	NA	1.838904807	6.043248217	4.469802107	29.0295531	0.490589977
243403_x_at	NA	4.259413938	4.135911934	3.133210771	3.195282818	3.892395708
243404_at	NA	1.113223532	0.362048521	0.59361527	0.04313736	0.496098563
243405_at	NA	1.764449072	0.446625473	0.923719477	0.462415214	2.847408805
243406_at	NA	3.825771325	3.547631862	3.089209856	0.420421754	1.769751693
243407_at	NA	1.610716586	0.949561308	1.186405129	1.124970033	1.462305502
243408_at	NA	6.506090661	0.352487606	2.841482751	7.709603484	3.869099431
243409_at	NA	1.302600789	1.159032991	3.43373494	0.844227754	0.991786101
243410_at	NA	1.811939538	0.699455505	0.481872829	0.443022163	0.497474193
243411_at	NA	3.430664914	1.47590506	1.700557274	2.322317881	1.42375811
243412_at	NA	0.277252172	1.18834302	3.253867403	2.16275142	0.766648245
243413_at	NA	0.871861977	1.035249545	0.766010651	0.714151076	1.002314948
243414_at	NA	3.488178053	1.130563946	2.100726124	2.203648399	1.888178973
243415_at	NA	2.015394839	4.435545224	2.574353095	6.162162162	1.93234714
243416_at	NA	0.257196897	0.892746683	0.181959977	0.778595448	0.540149813
243417_at	NA	0.193720645	0.556566179	1.146281528	1.060533219	1.961746779
243418_at	NA	2.043814018	0.273331805	0.996441669	0.64008215	0.196632469
243419_at	NA	0.737729412	2.196682743	0.690438826	1.864764268	1.185531413
243420_at	NA	0.824050129	0.419519352	1.060507313	2.519079979	1.730452438
243421_at	NA	35.17080943	26.55855856	2.595428571	1.501259954	0.103441336
243422_at	NA	2.487384191	1.000641163	2.686660111	5.68682089	1.559128978
243423_at	NA	1.460033355	0.896519138	0.33948625	0.693396481	0.25182688
243424_at	NA	0.991040827	2.603699949	0.876811594	1.159142988	0.503236195
243425_at	NA	2.613720317	1.265572672	3.982713266	2.47063968	1.84874819
243426_at	NA	1.386450198	0.418300135	0.504786476	1.459502947	1.285847104
243427_at	NA	2.616342356	3.573315935	2.70555913	5.017436706	1.855610653
243428_at	NA	3.822545377	0.274322457	0.355418687	0.250945669	0.749955415
243429_at	NA	2.876232416	2.206850086	1.302663654	3.498946201	3.222404959
243430_at	NA	0.646832771	0.231470596	0.709927654	1.296887891	0.356518926
243431_at	NA	0.404234982	0.061177078	0.333786591	0.12145659	0.505490716
243432_at	NA	1.794413897	1.668787942	0.742214263	1.311135881	2.723350685
243433_at	NA	1.382370465	0.208317729	0.524470592	0.33185408	2.432284818
243434_at	NA	1.619532738	2.184054326	1.72224783	0.991934185	1.168506707
243435_at	NA	0.41872426	0.233424128	0.344112203	0.586736721	0.346232928
243436_at	NA	6.937973485	6.822383908	3.849246231	6.816442451	0.414109658
243437_at	NA	2.882438694	0.787371343	0.97024834	0.280451741	0.95705563
243438_at	NA	3.548209366	2.02672561	0.742170913	1.798822168	7.617026652
243439_at	NA	1.717290716	0.248915457	0.773997072	1.501257936	1.029530744
243440_at	NA	1.914908306	1.71767652	0.72452035	3.524579166	1.686378279
243441_at	NA	1.120344119	0.799716877	0.585110272	1.292315562	0.518651277
243442_x_at	NA	1.003074347	1.092913582	1.00248641	1.126112143	0.633381057
243443_at	NA	0.58068609	0.367971062	0.549702567	3.74323713	1.255756982
243444_at	NA	1.667816516	1.775798692	1.538043923	1.545386847	1.661415247
243445_at	NA	4.375083163	1.347989169	4.030498265	0.875376188	13.39458706
243446_at	NA	8.880818173	0.150802242	0.232313698	0.216462246	0.577799296
243447_at	NA	5.195443199	4.210946025	1.036365833	0.744849289	0.403560696
243448_at	NA	0.785181111	0.60975469	2.268093782	0.385688392	1.182514885
243449_at	NA	1.264002987	0.562220661	0.396389731	0.711879809	0.62850367
243450_at	NA	0.236092003	0.015789725	0.469984087	0.181503884	0.469013553
243451_at	NA	1.965568079	1.437727844	1.187508013	0.23338445	0.634844517
243452_at	NA	3.708993223	1.935110275	2.268050119	1.923506086	2.274868747
243453_at	NA	2.276304667	1.525175076	1.365958084	1.713744495	0.818802698
243454_at	NA	1.103866566	1.077548945	0.433780095	1.173270786	0.722030238
243455_at	NA	1.182659225	0.270966701	0.829969331	2.373776908	0.498004988
243456_at	NA	0.666150805	0.280242103	0.348810484	1.717212195	0.786511875
243457_s_at	NA	0.819890295	7.477249489	1.543933541	1.681397522	0.778579176
243458_at	NA	2.310564538	1.540553275	0.813059877	1.019106169	4.86398094
243459_x_at	NA	3.936141125	1.466177325	3.019173897	4.371406485	1.099164506
243460_at	NA	5.975364676	3.5498203	2.67398052	6.410861423	0.410187986
243461_at	NA	0.548380137	0.100399799	0.293550723	0.572045332	0.078097386
243462_s_at	NA	0.593349588	0.163791702	0.368433096	0.596666015	0.595070722
243463_s_at	NA	0.707972863	0.765366511	0.749906142	0.844692391	1.348382754
243464_at	NA	2.15342276	0.761137798	1.26633583	0.697428803	0.52959768
243465_at	NA	0.593925297	0.561240083	0.485780681	0.681074875	0.579437564
243466_at	NA	0.840926167	0.155283701	2.513432485	0.231256682	0.853122568
243467_at	NA	1.250909428	0.493189701	1.141292846	2.058584276	1.63622555
243468_at	NA	3.765768572	1.169658016	6.563205418	2.770587489	6.243226601
243469_at	NA	0.363906926	0.208326165	0.172402316	0.62249499	0.321665242
243470_at	NA	2.040294225	0.124751588	0.210634747	0.332111659	0.718421448
243471_at	NA	1.51223306	0.226345555	1.497475952	0.19364098	0.260479482
243472_at	NA	0.417048943	0.57949393	2.119737188	0.357417926	0.291805913
243473_at	NA	1.79790881	1.319599932	3.079479001	0.163271485	1.121408656
243474_at	NA	2.106627486	0.955415155	2.167111709	0.143139252	2.709948219
243475_at	NA	0.580739895	0.232678254	0.851928529	1.10755357	1.098570164
243476_at	NA	1.951417071	2.639532003	1.239538507	1.949991459	2.492594612
243477_at	NA	0.84957545	1.232057097	0.648309545	2.257111122	4.088240295
243478_at	NA	1.732031787	0.294744501	0.172859765	0.053468316	0.053904259
243479_at	NA	1.630500582	3.761751608	0.589060558	2.967309304	1.813076278
243480_at	NA	0.520522245	0.613600403	1.250514891	1.92983459	0.528045094
243481_at	NA	0.967291251	8.386339937	1.474516292	9.137812056	0.57430353
243482_at	NA	5.928183094	1.046166172	1.425633668	1.750985567	0.651279199
243483_at	NA	0.133561391	1.246307721	3.600342727	6.333504889	1.447036864
243484_x_at	NA	0.777607142	0.67798013	0.696583119	0.950326121	0.920040787
243485_at	NA	2.781400587	1.395706966	1.116505042	0.603922999	0.419212582
243486_at	NA	0.95081336	0.777420047	1.786959076	13.5816942	0.938484947
243487_at	NA	1.000612753	0.389713347	0.795095859	0.450517302	0.810904665
243488_at	NA	4.954946157	2.991856544	1.398888841	2.710558776	3.178682512
243489_at	NA	1.339489542	0.688209832	0.664676052	0.651039213	1.040036972
243490_at	NA	0.491950329	0.283568825	0.094265862	0.90444118	0.278700698
243491_at	NA	0.736920127	1.664158891	0.772097718	1.150189429	1.018799361
243492_at	NA	2.559601689	1.501557538	2.140811796	2.088032232	1.986820213
243493_at	NA	2.1601651	1.274830526	3.135445569	2.309787015	1.289246624
243494_at	NA	0.898428405	1.816958277	1.646313364	3.479858067	0.64645356
243495_s_at	NA	0.322551497	0.114828115	0.326633873	0.27503756	0.538623127
243496_at	NA	0.621631184	0.108865382	0.03934558	0.091453008	0.122466789
243497_at	NA	3.831182668	0.453362889	0.648440178	0.655955441	1.032067949
243498_at	NA	2.769743942	0.48159796	1.059570385	0.755946424	2.427288549
243499_at	NA	1.506887164	1.003812913	0.172039096	2.609432887	0.745742896
243500_at	NA	3.022236655	1.734003852	15.78006414	1.56966581	1.501445569
243501_at	NA	1.495212576	1.073286675	0.800237208	0.79715998	1.073699288
243502_at	NA	0.163351572	0.949643494	16.86738589	1.032769863	10.09768064
243503_at	NA	1.574456372	1.881577382	11.17467722	1.257312158	2.919238653
243504_at	NA	0.27764299	0.622121169	0.686846702	2.740617615	1.59494787
243505_at	NA	0.426204688	0.166972566	0.845672931	1.342592313	8.330809992
243506_at	NA	0.705713152	1.225697948	3.378148208	1.038318625	0.315869467
243507_s_at	NA	1.86981682	1.404434706	1.257733028	1.906956955	1.453267212
243508_at	NA	3.522591768	2.162588235	2.50451196	0.219308473	1.56608024
243509_at	NA	0.966059392	0.19490436	0.279970143	0.607559377	0.396261682
243510_at	NA	4.65671073	13.08698532	3.728844485	17.03642384	1.786129509
243511_at	NA	1.095635978	0.87286537	1.209702252	1.118998244	0.87261589
243512_x_at	NA	1.039183133	0.022522345	0.213132469	0.833681893	0.077736163
243513_at	NA	1.991535225	1.126681931	0.088597012	0.442562643	0.381010038
243514_at	NA	0.521782394	0.153721946	0.073766259	0.117305858	0.228778298
243515_at	NA	0.678572933	0.486305805	0.529970212	0.481976096	0.575308622
243516_at	NA	1.561905866	1.293058034	3.999473657	24.41898837	0.700584179
243517_at	NA	0.843153078	2.435845831	1.677926669	1.778950361	1.466589846
243518_at	NA	3.006724163	1.367219105	5.719743365	3.78644842	0.953512981
243519_at	NA	13.29580962	6.618395527	2.565159692	0.213329142	3.858715248
243520_x_at	NA	16.06301575	0.185415533	5.698275862	13.5327051	41.66666667
243521_at	NA	0.86955681	0.428458973	0.94069917	0.53025831	0.728778777
243522_at	NA	1.362117255	0.060309327	0.442985775	0.257010606	2.389996424
243523_at	NA	2.114932869	1.023453687	1.24956627	1.401832486	1.090256352
243524_at	NA	1.109241414	0.304115852	0.611178684	0.551545023	0.817806943
243525_at	NA	0.741021903	0.355025664	1.386583161	0.458741214	1.643013266
243526_at	NA	0.417628057	1.811711152	0.381992032	1.057750221	0.32049909
243527_at	NA	0.589378957	0.351414666	0.460215985	0.506346695	0.732946015
243528_at	NA	0.219525106	0.274816723	0.208638782	2.511445558	2.071936552
243529_at	NA	1.387337151	0.692009528	0.999406815	0.784539038	0.913685297
243530_at	NA	1.183429992	0.293083331	3.178631179	2.075061275	0.779813153
243531_at	NA	1.370053903	0.593520354	0.222619239	2.184727999	0.94727334
243532_at	NA	6.417361939	0.856600518	1.480905478	0.792798998	1.18394335
243533_x_at	NA	1.280544973	0.765073525	1.850723723	1.265685673	1.150161117
243534_at	NA	2.233685221	0.988455875	0.399426961	0.574064257	0.625016955
243535_at	NA	3.9020391	1.223721591	3.462291516	3.103975535	2.023554256
243536_x_at	NA	9.196978176	2.931242866	4.564740616	4.338853239	1.545159765
243537_at	NA	2.987342565	0.065847828	0.088353302	0.079794746	0.542296073
243538_at	NA	1.772387356	1.237660221	0.68767271	2.71853501	1.036249833
243539_at	NA	1.263896132	1.073335048	1.953826865	0.972490787	1.317367155
243540_at	NA	6.373492204	0.430257554	5.974081307	5.529415381	8.826656002
243541_at	NA	0.285939842	0.127301211	0.31613845	0.338685266	0.164256687
243542_at	NA	1.46253735	0.326718695	0.910331384	0.380517591	0.791751586
243543_at	NA	0.553607957	0.282201787	0.276128616	0.044287021	0.489273867
243544_at	NA	0.6306528	2.380104391	1.50722794	2.056174089	0.128411597
243545_at	NA	0.49302187	1.907610952	2.859430088	0.039962527	0.236505695
243546_at	NA	1.559426021	0.715526438	0.113313708	1.135794876	1.000512952
243547_at	NA	2.46733693	2.468468261	0.620520555	5.095986409	1.792758146
243548_x_at	NA	2.631816288	2.030393597	6.629246516	1.300981279	0.61558497
243549_at	NA	1.506792486	4.461322778	2.845483083	7.17338995	2.344194072
243550_at	NA	1.895875992	1.373281601	1.035296954	1.886573853	3.152098986
243551_at	NA	3.352453371	0.610047252	0.210291483	1.969556094	3.457846212
243552_at	NA	1.128511079	0.232272524	0.689944759	0.55782226	0.862187883
243553_x_at	NA	7.094514408	4.81022681	4.324153846	4.476190476	5.306605371
243554_at	NA	1.867564622	0.471554368	0.978882185	0.182602271	0.784076208
243555_at	NA	0.324998431	15.7145488	13.55714665	0.148588757	0.45494516
243556_at	NA	3.452622939	1.012834329	3.292539639	7.244442594	1.897923508
243557_at	NA	0.635771951	2.142213069	0.770903202	0.332924595	0.069955914
243558_at	NA	2.055605728	2.139301909	0.602667669	0.978994749	2.148647797
243559_at	NA	0.141498741	0.078333333	1.141848621	0.068318097	0.143999677
243560_at	NA	1.435826984	1.666396394	1.515620072	0.931853927	1.726715106
243561_at	NA	0.075087906	0.036808164	0.091455471	0.033859884	0.137891405
243562_at	NA	1.094014043	8.770194986	3.37464503	9.480331263	0.966590737
243563_at	NA	0.6430287	1.111481074	1.373710428	0.549779157	2.650119092
243564_at	NA	0.403348177	1.427237407	3.171847359	0.997418562	2.925212397
243565_at	NA	2.964865327	0.798835065	11.68468698	0.637563693	1.089114619
243566_at	NA	1.4722092	1.772005772	1.764609391	1.703826039	2.915526763
243567_at	NA	2.041263763	0.267611314	3.130186472	1.837112514	1.032814355
243568_at	NA	6.892734088	1.287460891	0.287102906	0.646146236	0.64006255
243569_at	NA	3.108740214	1.316042817	1.216783153	2.905393058	2.037909229
243570_at	NA	1.145575277	0.8237523	1.146729366	0.858256459	0.818589772
243571_at	NA	0.970724354	41.89985344	2.133933802	0.557593838	6.544402985
243572_at	NA	0.302470071	0.084332232	8.456391659	0.993550319	0.794209149
243573_at	NA	2.316845878	1.377356189	0.439334303	13.53161844	3.312342833
243574_at	NA	2.405584201	0.097553873	0.50001232	0.147492478	1.760728784
243575_at	NA	2.476671455	1.221657653	1.990065798	0.139766911	6.13346597
243576_at	NA	1.9984924	1.465626303	1.497136917	1.088100267	1.447529492
243577_at	NA	5.81330966	1.282052909	0.192012667	2.845181861	1.357120759
243578_at	NA	0.817092278	0.12466505	5.274267851	1.515069662	6.032522796
243579_at	NA	0.492905566	0.97784357	0.973945962	1.340506669	1.139493652
243580_at	NA	1.283522614	0.603005316	1.073745386	0.353901534	0.526246263
243581_at	NA	1.795497541	0.494565217	1.570048309	0.148365932	0.57371185
243582_at	NA	0.531343134	0.50262771	0.529727447	0.525009001	0.622464606
243583_at	NA	1.480702664	1.20047477	0.864768284	1.411578494	0.939593075
243584_at	NA	3.413437314	1.349279197	1.186217877	1.020428524	1.448528994
243585_at	NA	4.907120085	0.761769004	0.544764526	14.13987269	2.743393967
243586_at	NA	2.949133384	0.507423331	1.015811579	0.875313768	2.186992951
243587_x_at	NA	0.496671677	0.381879675	1.063071396	0.952930527	0.986441299
243588_at	NA	4.304831352	1.150216091	0.281298267	1.820501121	1.149432049
243589_at	NA	0.856668879	0.057970017	0.026603366	0.473329563	0.30353801
243590_at	NA	1.444465087	1.860320552	0.702215356	2.401974092	0.927621428
243591_at	NA	0.234487613	0.048308743	0.225074844	0.176259698	0.278771572
243592_at	NA	3.960367205	0.202829786	0.841289054	1.957214518	1.359803901
243593_s_at	NA	0.819395224	0.262945422	0.262621846	0.038895672	0.556989489
243594_x_at	NA	0.623151635	1.889242411	1.043772393	1.804312393	1.453112908
243595_at	NA	5.262917548	2.216422176	2.709738537	1.447895511	3.449186098
243596_at	NA	4.579296828	1.976475161	7.356212355	2.880702255	5.664057701
243597_at	NA	1.183822159	0.925880206	0.958106721	2.429686022	1.542392945
243598_at	NA	0.326196858	0.764075095	1.698398612	2.439078477	3.142157549
243599_at	NA	1.715004783	0.870391312	0.963832943	17.58544653	0.989937843
243600_at	NA	0.28366935	0.234556878	1.688083439	6.240884812	3.767923377
243601_at	NA	8.31270051	2.045034965	1.760355302	0.30889985	0.251488276
243602_at	NA	3.521919628	0.356765268	2.00292102	5.484148307	0.684954514
243603_at	NA	2.11362079	4.915600327	19.48224361	1.746131731	8.153846154
243604_at	NA	2.185559716	0.087896837	1.556431827	1.405182004	1.127315249
243605_at	NA	1.666485014	2.415073116	1.99257885	8.114397066	3.307519641
243606_at	NA	1.073784917	1.604058399	2.618434504	1.668516576	2.654426023
243607_at	NA	1.62585129	1.161149826	2.12438944	2.506438577	1.154802535
243608_at	NA	0.136865965	0.122292673	0.46378137	0.269917761	0.938302813
243609_at	NA	2.915477497	1.251651423	0.930502922	0.887761733	1.891028708
243610_at	NA	4.156004975	5.899144899	1.546744479	4.536339035	5.565174565
243611_at	NA	12.8114701	3.023278184	3.043340715	1.495153418	7.930858353
243612_at	NA	0.565839244	0.159477291	0.25128574	0.275064854	0.524168359
243613_at	NA	0.713456104	0.576287614	1.691376207	1.359325721	1.465997244
243614_s_at	NA	5.786265537	0.407483145	2.023465288	0.636760415	1.115200165
243615_at	NA	1.700485966	0.657912878	0.821939051	2.119000083	1.212243091
243616_at	NA	1.697408243	0.918880637	1.25074059	3.536915997	1.721323852
243617_at	NA	0.363499308	0.533008167	0.413078784	0.079960378	0.265093429
243618_s_at	NA	0.39707303	0.47488768	0.649650047	0.756975912	0.563192322
243619_at	NA	0.166085201	1.364313042	1.636438076	1.066368127	1.019039343
243620_at	NA	1.997293233	0.37646886	0.992615906	1.654142229	1.154560129
243621_at	NA	0.519944	0.044473764	0.451303027	0.513622876	0.216440274
243622_at	NA	0.490097215	0.191109292	0.610642842	1.738011638	0.276271674
243623_at	NA	4.132098492	1.68	1.805843473	82.20409605	2.717148621
