Names	total	elements
		"ACCS"
		"CTSZ"
		"GARNL3"
		"LINC01432"
		"C15orf45"
		"WDR65"
		"ZNF365"
		"KIF6"
		"ANKLE1"
		"ZNF362"
		"PDLIM5"
		"LEPR"
		"SYTL3"
		"CCDC85A"
		"NLRP7"
		"CDC14A"
		"CXorf58"
		"CCDC80"
		"PTER"
		"PRDM9"
		"LMO7"
		"PDIA2"
		"ANKFY1"
		"PTPRN2"
		"RAD21L1"
		"LOC102725383"
		"GBP3"
		"SNHG17"
		"ZNF583"
		"THSD4"
		"NRXN3"
		"TNFRSF10B"
		"FYB"
		"TMEM114"
		"ABCA8"
		"BEST3"
		"PTPRJ"
		"MVD"
		"LTB"
		"FCGR2A"
		"SEZ6"
		"MGP"
		"GDF15"
		"TMEM139"
		"PVRL1"
		"ADAMTSL1"
		"SNX29P2"
		"CCDC71L"
		"EFHB"
		"SLAMF1"
		"NOX3"
		"GPR137"
		"TYMP"
		"PRPSAP1"
		"C10orf67"
		"MT1G"
		"C6orf132"
		"LOC101927865"
		"SQSTM1"
		"EPHA6"
		"MIS18BP1"
		"LOC101929586"
		"SPATA18"
		"LOC100505664"
		"PRSS3"
		"ACAT1"
		"CACNA1D"
		"GRIA1"
		"LOC101928418"
		"KIFC3"
		"CLEC5A"
		"DOCK2"
		"LINC00675"
		"CTD-2033C11.1"
		"LRTM1"
		"CHSY3"
		"RMST"
		"FPR1"
		"LOC101927870"
		"TAGLN"
		"SLC25A41"
		"LOC100293211"
		"ADRA1A"
		"LOC101927411"
		"ZNF366"
		"ELL2"
		"HIPK2"
		"SLC17A4"
		"SLCO1B3"
		"MITF"
		"AF086184"
		"OBP2B"
		"ZCCHC2"
		"LTA"
		"MUC19"
		"KLF12"
		"IL36B"
		"LOC101928716"
		"PLIN5"
		"GPR1-AS"
		"LGR5"
		"LOC102724165"
		"LOC102724611"
		"CLDN3"
		"GRAPL"
		"ISLR2"
		"RLN3"
		"GJA8"
		"GPR98"
		"ULK2"
		"RNF213"
		"GABRD"
		"PSG9"
		"GMIP"
		"DHX8"
		"LOC100129449"
		"VMP1"
		"TNFRSF10D"
		"LOC101927660"
		"FAS"
		"ZNF214"
		"CASR"
		"NT5DC3"
		"C1QC"
		"RP11-452K12.7"
		"RP11-456P18.2"
		"SRCIN1"
		"LY6G6D"
		"LOC101930593"
		"PPP1R3F"
		"NR2F2"
		"SCEL"
		"LOC101930243"
		"GIPC2"
		"PLAC4"
		"HHLA2"
		"TRAV9-2"
		"BIK"
		"PON2"
		"SGCD"
		"HTN1"
		"KIAA1683"
		"ARHGAP15"
		"FTCDNL1"
		"MIR6513"
		"AIFM2"
		"OBP2A"
		"C18orf15"
		"LOC101927668"
		"LY6G6F"
		"IGLV1-40"
		"AFF3"
		"LOC101928583"
		"ARHGEF12"
		"AC005537.2"
		"ERC2-IT1"
		"CGB7"
		"LOC101927768"
		"LOC102723954"
		"MS4A4A"
		"TMEM213"
		"PPP1R9B"
		"LOC101928361"
		"RP11-244K5.6"
		"LOC283692"
		"KIAA1654"
		"ZNF221"
		"RNF180"
		"APCDD1L"
		"LOC100131496"
		"RP3-384D21.2"
		"KRTAP19-3"
		"IL1RN"
		"CNGA4"
		"RP11-44N11.3"
		"VSX1"
		"ETV4"
		"IGSF10"
		"RP11-194N12.2"
		"LOC100505498"
		"RP11-461L18.1"
		"SERPINE2"
		"SPATA21"
		"LOC101928730"
		"FGF10"
		"NAV1"
		"C9orf50"
		"LOC101060424"
		"LOC400958"
		"PLB1"
		"PIP"
		"GPR87"
		"BC042029"
		"SAMD9L"
		"PGR"
		"LOC101929210"
		"PRLHR"
		"DSCR4"
		"MICALL2"
		"SGCZ"
		"HPS1"
		"KCTD15"
		"PRSS23"
		"MAPRE3"
		"NLGN4Y"
		"IGFBP1"
		"DGKG"
		"POLD4"
		"DACT3"
		"MSS51"
		"BFSP2-AS1"
		"BMP1"
		"AF067845.1"
		"TRPC4"
		"TAC1"
		"TDGF1"
		"ABCC12"
		"LINC00086"
		"LOC100506406"
		"LOC285627"
		"TDGF1P3"
		"NSUN7"
		"C12orf42"
		"ABHD1"
		"CYP1A2"
		"MAP4K1"
		"ALOX12P2"
		"CD22"
		"KCNJ1"
		"JARID2-AS1"
		"NUP62CL"
		"MIR142"
		"STX16-NPEPL1"
		"RP1-140C12.2"
		"KRT19P2"
		"PAPPA2"
		"HIST1H4PS1"
		"LOC388692"
		"SSX5"
		"NR4A1"
		"RP11-209D14.2"
		"LOC101930373"
		"ERICH1"
		"SLITRK2"
		"MCTP2"
		"GLIPR1"
		"SV2B"
		"RPS6KL1"
		"ZNF24"
		"FGD5-AS1"
		"UPK1B"
		"MSH4"
		"LOC338667"
		"RBM33"
		"EFCAB12"
		"ABCB6"
		"SLC17A2"
		"PRKCE"
		"PTAFR"
		"SOSTDC1"
		"TRIM5"
		"COL4A4"
		"TFAP2A"
		"DPEP3"
		"SPATA31E1"
		"UNC13D"
		"LOC101927196"
		"LOC100506388"
		"UNC13A"
		"CORIN"
		"LECT2"
		"IPO5P1"
		"NUDCD2"
		"GSAP"
		"ULBP2"
		"TRIM14"
		"DPT"
		"MOG"
		"OFCC1"
		"ZNF577"
		"LOC101927794"
		"AQP9"
		"TREML5P"
		"ABCC3"
		"OR10H2"
		"KCNE3"
		"CSF1"
		"S1PR1"
		"PACSIN1"
		"FGR"
		"ELOVL2"
		"CPEB4"
		"LOC101929148"
		"RP11-109E24.2"
		"GAFA1"
		"ZNF462"
		"CFC1"
		"ANKRD29"
		"FDCSP"
		"LRRN2"
		"FAH"
		"LINC00615"
		"DUOXA2"
		"TP53INP1"
		"ZSCAN12"
		"MYOZ2"
		"HMCN2"
		"CLEC7A"
		"GDF10"
		"AADACL2"
		"ARHGAP5"
		"RP11-1109F11.5"
		"TTC39A"
		"BC042366"
		"NLRP2"
		"ST3GAL2"
		"LINC01352"
		"SCUBE1"
		"S100B"
		"LINC00593"
		"DAW1"
		"DIAPH2"
		"SIK1"
		"ANKS6"
		"PTCRA"
		"VEPH1"
		"FAIM3"
		"CCDC63"
		"IFI35"
		"RRN3P1"
		"DHX58"
		"RASAL1"
		"ARPC4"
		"KCP"
		"TGM2"
		"LST1"
		"CAND1.11"
		"LOC100129112"
		"PPP1R16B"
		"LOC100293704"
		"PARM1"
		"LOC339298"
		"TSPAN8"
		"AKR1E2"
		"MLK7-AS1"
		"LINC00954"
		"CLDN18"
		"RASSF8"
		"FZD8"
		"RPTN"
		"SMIM1"
		"RP11-285E9.5"
		"LOC400548"
		"NFAM1"
		"C14orf105"
		"GLIS3-AS1"
		"TREH"
		"CGB8"
		"OSBPL7"
		"AGR3"
		"SACS-AS1"
		"ADRB3"
		"C12orf65"
		"AC008746.12"
		"HORMAD1"
		"OR8D2"
		"RTP3"
		"TPSAB1"
		"GOLGA2P3Y"
		"TTC38"
		"LOC101928173"
		"NOL4L"
		"SLC4A5"
		"PPM1L"
		"LOC440173"
		"GPNMB"
		"SLC22A6"
		"NAV3"
		"IQSEC2"
		"ATP2A2"
		"TUBAL3"
		"FGA"
		"GRTP1"
		"APBB2"
		"CTD-2547L24.4"
		"LOC101929384"
		"ABCC8"
		"LOC101928076"
		"UGT2B28"
		"DGKQ"
		"PIK3R4"
		"DNAH12"
		"PCDHB1"
		"ALPP"
		"DAB1-AS1"
		"RSPO4"
		"LOC101928797"
		"NPY2R"
		"TMPRSS12"
		"LACC1"
		"PHF8"
		"PAQR5"
		"OR1J4"
		"LOC101930149"
		"KLHDC4"
		"ZAP70"
		"SOX3"
		"TAL1"
		"PSG1"
		"VWA3B"
		"SEMA6A"
		"LGALS13"
		"USP26"
		"ESRRB"
		"PRPF31"
		"BRD7P3"
		"LINC00882"
		"TPMT"
		"BC023201"
		"C5AR1"
		"ABCG5"
		"KCNJ13"
		"IAPP"
		"CRABP1"
		"ARSA"
		"TCL1A"
		"RP5-1103G7.10"
		"CDX2"
		"LINC00921"
		"NAGLU"
		"TMEM242"
		"GC"
		"B3GALT1"
		"SPON1"
		"FLNB-AS1"
		"MIR205"
		"MACC1"
		"ADAM20"
		"CYP3A7-CYP3AP1"
		"CFH"
		"SAMD3"
		"ADAMTS5"
		"ABTB1"
		"HAS1"
		"KIAA1257"
		"FZD4"
		"A2M"
		"CDKL1"
		"LOC101928973"
		"AC012499.1"
		"ZNF544"
		"AK097370"
		"ZDHHC1"
		"AOX2P"
		"LOC100652768"
		"UPP1"
		"CLN8"
		"SDCCAG3"
		"POF1B"
		"PIGO"
		"PSMD6-AS2"
		"UNC119B"
		"BMP6"
		"PRR34"
		"UBTF"
		"NKAIN2"
		"LTB4R2"
		"EPB41L4A-AS2"
		"RAB26"
		"ZFP36L1"
		"ZG16B"
		"CMAHP"
		"FMO6P"
		"HES1"
		"CLECL1"
		"RDH12"
		"PKLR"
		"FRYL"
		"LOC101929373"
		"C4orf26"
		"BCAM"
		"LAMC2"
		"LINC00302"
		"N4BP2L1"
		"VPS35"
		"RBM47"
		"ARRB1"
		"KLB"
		"KCNMA1"
		"MS4A5"
		"CNTNAP3"
		"PLAU"
		"LOC101928851"
		"GADD45B"
		"UBE2J2"
		"MAP3K13"
		"GATA4"
		"FOSL1"
		"ARHGAP28"
		"SV2C"
		"ATP1A2"
		"SIRT4"
		"SPTAN1"
		"C21orf128"
		"ZXDA"
		"LINC00973"
		"NUDC"
		"LOC100506271"
		"PMP22"
		"BATF2"
		"RARRES2"
		"LRRC15"
		"GNLY"
		"CD36"
		"SEMA6B"
		"VIP"
		"BHLHE41"
		"ARL17B"
		"ABCC13"
		"VAV3"
		"PRPH2"
		"MTHFD2L"
		"ENTPD1"
		"ULBP3"
		"TGM6"
		"LOC101929865"
		"KIAA1656"
		"ZZEF1"
		"STL"
		"RP11-1109M24.16"
		"AC092192.1"
		"LOC101929526"
		"PCLO"
		"CCT8L2"
		"ATP4A"
		"PP13439"
		"PCSK6"
		"PML"
		"ATXN1"
		"NOXA1"
		"MLLT4"
		"NAT8"
		"LOC100133920"
		"CECR2"
		"LINC00643"
		"CGB5"
		"ATP8A2"
		"SLC5A11"
		"KRTAP4-11"
		"CD163"
		"PTHLH"
		"POFUT2"
		"CTB-113P19.1"
		"RP11-389G6.3"
		"RBP1"
		"PLCL1"
		"SLC46A3"
		"LOC283693"
		"LINC01016"
		"EFEMP1"
		"KCNQ1DN"
		"C12orf74"
		"LATS2"
		"RP5-1170D6.1"
		"LINC00487"
		"GALNT3"
		"MYH8"
		"LINC01366"
		"GREM1"
		"GCSAML-AS1"
		"ZSCAN30"
		"LINC00967"
		"TNPO2"
		"C12orf54"
		"BBIP1"
		"RP5-1031D4.2"
		"LOC100507855"
		"ANXA1"
		"FAP"
		"CA13"
		"RP11-1078H9.6"
		"RASSF6"
		"UBASH3B"
		"LINC01395"
		"SNORA71B"
		"GPR135"
		"ACAP1"
		"RASAL2"
		"CYP3A7"
		"C9orf172"
		"ISYNA1"
		"FXYD3"
		"NR4A3"
		"COPB1"
		"ARL4C"
		"PAX9"
		"ACSM2B"
		"SLCO1C1"
		"FAM26F"
		"MIR8071-2"
		"B3GALT5"
		"RGS12"
		"HBD"
		"WFDC1"
		"KRMP1"
		"PRKCH"
		"TNP1"
		"PKIB"
		"SLC9B1"
		"LOC101927876"
		"SP100"
		"B3GNT5"
		"ZNF627"
		"SLC39A8"
		"LOC284561"
		"IFI16"
		"OCM2"
		"LOC400940"
		"USH2A"
		"AL022341.3"
		"MIOX"
		"FOS"
		"HBEGF"
		"LINC01159"
		"KIAA0040"
		"ISM1-AS1"
		"VN1R5"
		"MASP2"
		"KIAA1456"
		"SLC34A1"
		"LUZP4"
		"VPS13A"
		"CASC15"
		"AK097836"
		"AP006547.3"
		"D21S2088E"
		"RAP1A"
		"C8G"
		"LOC286370"
		"BC040311"
		"LOC400794"
		"LIPE-AS1"
		"ANKRD30A"
		"MT4"
		"MIR670HG"
		"LCAT"
		"LOC101927592"
		"GPR55"
		"SLC30A4"
		"BCL2L14"
		"PRR30"
		"PTP4A3"
		"LINC00880"
		"SIX6"
		"GPR6"
		"INHBA"
		"LINC01013"
		"DPYSL4"
		"FAM43A"
		"TPM2"
		"LY6K"
		"TRIQK"
		"PALM2-AKAP2"
		"LINC00382"
		"TNXA"
		"SLC6A12"
		"CCDC85B"
		"LOC101928231"
		"VAMP8"
		"ANKH"
		"ARAP1"
		"TAPBPL"
		"MMP24"
		"ARHGAP18"
		"OTUD7A"
		"ZNF29P"
		"COX4I1"
		"MCHR1"
		"RP13-238F13.5"
		"TSNARE1"
		"TEAD2"
		"GPR97"
		"RP11-579O24.3"
		"RIPK4"
		"BACE2"
		"RP11-304C12.3"
		"ANGEL1"
		"BTG4"
		"RP11-285F7.2"
		"SLAMF9"
		"CYAT1"
		"CLUHP3"
		"LOC286382"
		"RBP4"
		"TTC21A"
		"FCER2"
		"CALD1"
		"TJP2"
		"AP000473.8"
		"YPEL4"
		"CA10"
		"CENPT"
		"LOC102724352"
		"MTSS1"
		"KLRC4-KLRK1"
		"TGFBI"
		"CD82"
		"SYTL5"
		"LOC101928198"
		"TMPRSS11E"
		"ROCK1"
		"CRH"
		"RP11-669C19.1"
		"NKG7"
		"CDK19"
		"BC113958"
		"BC041347"
		"ARPC4-TTLL3"
		"ZIC5"
		"SRRT"
		"DUSP1"
		"IL18RAP"
		"C1orf68"
		"PRSS2"
		"SKAP2"
		"WHAMMP2"
		"LOC253805"
		"GGTLC2"
		"PRR4"
		"SSX7"
		"CCDC13"
		"LOC102723542"
		"DDAH1"
		"LOC100505902"
		"LINC01007"
		"APTX"
		"PATE1"
		"LOC101927121"
		"PCDH19"
		"NBAS"
		"PTPLAD2"
		"C7orf69"
		"PHLDA1"
		"PDZD9"
		"LOC101927137"
		"EDARADD"
		"BCAR4"
		"CNBD1"
		"SLC26A1"
		"SDK2"
		"SLFN5"
		"LOC100996760"
		"LOC645188"
		"FCAR"
		"LOC101929248"
		"AP001189.4"
		"FN3K"
		"RGS9BP"
		"CACNG4"
		"CELP"
		"SPEF2"
		"GFRA3"
		"PIK3CG"
		"TMPRSS3"
		"RP11-66N11.7"
		"RARA"
		"LOC101929529"
		"MZB1"
		"MAB21L3"
		"LOC102723697"
		"FAM167B"
		"HSPB3"
		"RIN2"
		"CDRT15L2"
		"SPACA7"
		"SLC2A5"
		"LRRFIP2"
		"LOC283887"
		"DNAJC13"
		"CLSTN2"
		"RP11-109E10.1"
		"VSTM4"
		"GZMM"
		"TRIM44"
		"LMAN2"
		"BD495725"
		"BCRP3"
		"ERVH-6"
		"ATP2B3"
		"PAX2"
		"RP5-971N18.3"
		"ALS2CR12"
		"RP11-272D12.1"
		"LOC100652911"
		"FBXL21"
		"LOC100289092"
		"LCK"
		"KDM4C"
		"CCDC57"
		"PRKCA"
		"FCHSD1"
		"CD97"
		"LINC00910"
		"BANCR"
		"LOC101929552"
		"RSPH10B"
		"C19orf47"
		"TMEM51-AS1"
		"CLCA4"
		"AX748273"
		"LINC01004"
		"SLC47A2"
		"CST9"
		"NLGN3"
		"BC043580"
		"CTD-2287O16.5"
		"LOC100506142"
		"GPR84"
		"TEK"
		"SPRR2B"
		"IQCH"
		"ARHGAP20"
		"BEST4"
		"AFG3L1P"
		"GFAP"
		"C14orf182"
		"TCF25"
		"SLC23A1"
		"CSPG4P5"
		"NPHP1"
		"EXOC3L4"
		"COL12A1"
		"IL25"
		"RP11-1008C21.2"
		"LOC101928101"
		"NKX2-8"
		"BPIFB9P"
		"ST6GAL1"
		"FNBP1"
		"C20orf26"
		"DAPL1"
		"CPLX3"
		"LOC101930286"
		"MIR8071-1"
		"SLC5A2"
		"M1AP"
		"RSPH10B2"
		"CD300LG"
		"LINC00301"
		"PMCHL2"
		"COPZ2"
		"ISY1-RAB43"
