entrez,GSM1348905,GSM1348906,GSM1348907,GSM1348908,GSM1348909,GSM1348910,GSM1348911,GSM1348912,GSM1348913,GSM1348914,GSM1348915,GSM1348916
100133941,37.7,44,36.4,29.8,34.6,28.7,40.7,43.1,10.2,11.7,17.8,15.5
100133941,50.7,38.5,41.2,34.7,46.7,21.9,24.4,47.9,20.7,18.4,41.7,18.8
5515,3147.5,3100.3,3584.8,3605.2,4123.5,2444.6,3155.3,3301.2,2626.6,2457.2,3073.5,2860
8763,455.7,455.5,426.7,472.2,525.3,360.9,500.6,500,377.4,319.3,409.5,370.1
8763,1372.9,1697.9,1475.5,1615,1570.4,968.9,1282.6,1240.3,943,797.6,1186.5,1084.2
10983,2455.6,2258.3,1844.4,1734.2,2534,1493.2,1349.3,1555,1438.8,1408.2,1667.1,1465.3
10983,2519.9,2277.2,1948,1833.1,2380.8,1694.8,1471.5,1769.1,1707.4,1639.3,1653.9,1547.3
10801,110.6,130.5,97.8,122.8,181.8,108.1,114.6,111.7,96.4,89.8,107.5,90
9601,222.4,228.2,480.5,484,272.4,167.4,287.9,338.6,165.6,143.2,280.3,268.8
1192,5119.2,5076.4,4916.8,4921.5,5616.9,3701.8,4110.7,4360,4980.2,5052.7,4800.1,4912.4
1431,1500,1406.5,1742,1475.4,1717.1,1122.8,1194,1274.6,1317.8,1128.8,1264.4,1067.6
7267,521.9,538.6,530.3,496.4,623.5,309,305.6,345.2,373.5,407.4,421.4,345.5
286495,521.9,538.6,530.3,496.4,623.5,309,305.6,345.2,373.5,407.4,421.4,345.5
7267,756.9,741.7,750.7,759.2,838.3,439.4,440.7,499.6,567.8,533.1,663.7,450.5
286495,756.9,741.7,750.7,759.2,838.3,439.4,440.7,499.6,567.8,533.1,663.7,450.5
7267,379.5,370.7,360.8,396.1,389.9,219.1,216.5,214,246.4,231.7,311.8,255
286495,379.5,370.7,360.8,396.1,389.9,219.1,216.5,214,246.4,231.7,311.8,255
7267,122.8,128,130.3,103.8,116.6,64.9,72.4,71.5,116.4,64.2,76.6,97.6
286495,122.8,128,130.3,103.8,116.6,64.9,72.4,71.5,116.4,64.2,76.6,97.6
6767,1110.5,1084.7,904.8,842.9,986.9,455.7,494.8,657.8,516.8,437.1,608.7,429.2
6767,2342.2,2382.5,2053.2,2044.5,2079.5,1437,1221.3,1456.2,1491.7,1356.4,1410,1385.4
3151,8696.2,8124.7,7938.4,7815.8,9281.3,6834,6971.9,7884.3,6516.2,6650.6,6075.3,6048
23741,1760.5,1848,1657.1,1546.3,1722.5,940.5,936.6,1225.6,956.9,1098,1221.5,930.1
23741,1657.5,1182.8,1083.4,1211.7,1299.4,864.4,784.9,927.9,1003.9,966,705.8,993.8
57515,2025.2,2026.5,1392.3,1456.4,2254.7,1223.7,1115.6,1350.3,1349.2,1284.4,1290.8,943.4
6428,5593.1,5407.4,5966.6,5724.3,6924.9,4559,5175,5626.2,4452.7,4313.8,4679,4370.1
6428,1702.3,1582,1769.8,1737.4,2048.8,1276.8,1439.4,1514.4,1165.6,1137.1,1323.6,1074.4
1650,5052.5,4582.4,4187.9,4253.3,4305,2718,2763.9,2842.7,3040.7,2759,2856.1,3095.3
1650,3936.2,4116.1,3646.3,3643.7,3843.7,2770.6,2715.5,2965,2763,2521.9,2629.7,2588
5036,989,884.1,1066.8,1028.1,1026.7,671.4,929.5,907.6,780.1,816,815.1,795.4
682,381.1,351.1,322.4,328.6,403.6,278,285.8,308,271.9,266.7,259.4,273.2
529,2048.3,1909.7,1734.4,1696.3,2175.2,1328.1,1379.3,1501,1491.9,1536,1447.8,1467
10109,5142.1,4981.5,4818,5222.1,6482.4,3759.7,4545.8,4900.3,5364.5,4996.4,5496.6,4788.1
5052,10238.4,10203.3,9790.2,9605.8,10744,8156.2,8472.9,9060.7,8871.6,8349.5,8210.9,8253.2
10916,236.4,232.2,249.9,249.6,352.1,211.6,177.3,209.8,199.3,165.3,192,167.4
824,5425.2,5337.8,5753.8,5656.2,6440.3,4653.9,5237.3,5587.8,6221.4,6099.7,5967.2,5979.2
1314,497.4,518.2,502.9,531.9,610.4,408,463.8,469.9,374.5,340.6,398.5,443.7
6046,529.7,508.8,637.1,632.8,602.4,313,517.4,474.3,321.8,368.5,532,474.1
6046,307.4,277.6,351.2,406.8,329.9,143.6,231.4,284.2,231.9,188,369.9,300.2
3312,11877.7,11348,12124.5,12107.5,13073.4,9932,11083.7,11985.8,10415.4,10383,10711,9998.3
85389,11877.7,11348,12124.5,12107.5,13073.4,9932,11083.7,11985.8,10415.4,10383,10711,9998.3
85390,11877.7,11348,12124.5,12107.5,13073.4,9932,11083.7,11985.8,10415.4,10383,10711,9998.3
8662,2202.2,2272.1,2387.8,2466.1,2615.6,1428,1746.1,1902.9,1650.1,1679.3,1814.7,1778
6185,2857.4,2746.8,2617.3,2719.7,3075.2,2145.9,2206.2,2276.8,2010.8,1934.4,1994.1,1843
9124,1067.7,1022.7,884.6,950.6,2166.2,1467.8,1488.5,1375.8,906.3,931.1,943.8,844.6
7037,6968.8,6806.1,7509.8,7197.2,8045.8,5096.2,5694.6,6595.1,5780.8,5392.9,5570.5,5171.9
6188,10182,10030.8,9785.8,9627.6,10819.6,8203.9,8376.2,9151,8585.1,8357.3,8246.4,8296.2
2617,3715.2,3485.7,3691.3,3630.5,3737.1,2549,2459.4,2771.5,3434.7,3307,3088.5,3190.2
5591,2705.7,2492.8,2721.4,2953.2,3281,1708.9,1843.8,2200.6,1928.2,1853.6,2425.9,1798.1
6170,11762.3,11227.4,10756.7,11012.8,11956,8904.4,9294.6,10146.3,9529,9381.6,9381.9,9386.5
22948,4694.3,4780.7,4845.3,4896.2,5673.6,4057.2,4531,4929.2,4327.6,4270.5,4317.8,4328.3
3646,8854.4,8966,8822.2,8786.4,9522.7,7008.8,7564.1,8244.7,8092.5,7817,7567.5,7708
4841,606,614.6,627.3,716,840.8,648.6,652.2,678.2,505.3,551.4,586.1,547.8
7086,2031.3,2249.3,1758,1885.4,2326.3,1454.7,1342.3,1604.2,1497.1,1159.2,1269.1,1138.6
7086,5630.4,5825.5,5073.8,5214,5567.1,3917.1,3519.6,4168.7,3689.7,3555.5,3480.3,3461.1
334,35.8,46.9,43.7,53.1,59.1,28.2,25.6,40.5,31.7,37.7,38.1,28.9
334,841.6,800.7,720.1,710.8,1072.1,655.6,659.3,655.6,695.2,707.7,736.5,627.4
334,430.1,408,381.1,396.7,521.4,330.3,285.7,340,298.5,302.5,346.4,303.3
334,816.3,843.2,780.7,755.5,999.7,617.6,576.6,663.4,643.4,638.1,667.7,673.3
1983,3630.4,3536,4080.8,4097.6,4628.4,3077,3710.4,3907.8,3692,3525.9,3606,3400.3
1983,2364.2,2316,2641.8,2597.2,2811.4,1686.1,2122.5,2291.3,2008.4,1984.1,2154.4,2097.1
1983,107.9,98.6,113.7,125.4,135.8,85.4,83.9,83.5,89.1,97.1,86.4,91.6
1983,1769.1,1867.3,2116.6,2114.9,2575.6,1673.2,1963.9,2019.6,1932.9,1743.8,1850.2,1718.7
4898,1311.3,1212,1164.2,1220.4,1378.7,905.8,840.5,966,1010.5,881.4,1011.5,889.3
8943,577.7,572.2,594,511.2,643.3,379.8,380.1,429.4,545.4,523,460.3,484.5
595,872.9,914.1,1417.5,1384.9,1969.3,1328.1,1783.6,1831.5,1559.5,1545.9,1391.7,1360.4
595,1740.1,1661.6,2530.1,2478.2,3493.3,2167.5,2902.7,3100.8,2645,2773,2561.5,2412.7
11100,777.2,793.3,654.4,763.6,1047.5,571.3,466.2,869.4,472.4,455.1,646.9,485.3
4723,956.7,899.1,961.8,923.2,847.3,700.9,698.9,805.5,841.6,655.7,663.6,792.8
54499,289.3,303.5,338,327.2,365.3,172.8,281,274.9,260.2,235.6,199.7,260.1
54499,2543,2488.1,2400,2388.5,2872.4,1735.1,2264.7,2282.7,1867,1883.4,2100.6,2036.2
5018,871.4,833,768.5,908.9,937.5,669.4,625.8,663.5,742.1,693.1,697.5,675.4
10521,3629.6,3406.6,3237.1,3223.3,4038.5,2485.7,2505,2924,2562.9,2350.5,2571.8,2268
10521,1.2,1.9,4.7,6,7.9,11.3,7,9,1,2.3,1.9,1.2
9584,2210.2,2011.9,2098.5,1957.5,2193.9,1402.2,1613,1657.3,1352.5,1362,1496.5,1575.4
51433,64.8,77.6,65.3,79.2,82.6,93.4,63.9,65.5,67.3,57.8,63.2,75.2
51433,846,767.1,822,799.4,922,518.8,594.5,545.5,652.3,604.8,606.5,684.6
8237,369.3,345.8,311.3,336.7,435.7,292,255.4,235.8,227.8,199.8,217.5,186.9
5861,6632.3,6555.4,6102.6,5999.3,7331.3,5080.8,5312.8,5801.1,5707.6,5484,5565.2,5251.3
8894,95.8,91.9,112,111.4,103.3,60.3,59.3,77,72,56.7,82.1,62.7
8894,4990.9,4699.2,4903,5042.2,5407.1,3614.6,3836.4,4253,4242.5,3982.7,4197.2,3800.8
998,509.1,602.7,543.1,502.3,752.3,470.8,504.1,532.9,531.5,530.4,497.8,511.9
998,1623.2,1571.9,1380,1343.1,1915.7,1061.7,1054.5,1269.3,1268.5,1215.3,1175.1,1104.3
3106,454.9,485.7,510.7,534.8,532.9,510.4,388.5,367.3,466.2,377.3,383.9,490.7
5862,121.3,126.6,90,133.2,122.7,88.4,93.3,100.7,92.5,112.5,120.2,104
5862,1945,1920.6,1741.7,1708.8,2120.8,1302.9,1272,1454.7,1349.8,1262.9,1294.4,1259
5862,522.4,350.9,334,387.3,441.9,284.4,236.6,300.6,253.5,296.3,301,240.8
5862,49.5,58.2,58.5,58.5,52.8,30.3,28.7,43.1,42.3,36.3,56,64.9
5862,1172.4,1110.1,1035.3,1111.2,1488.1,854.5,857.1,905.8,986,951.7,963,929.2
10106,158,158.2,159.8,158.2,208.8,142.6,161,153,135.5,92.6,106.9,113
10094,2964.4,2611,2675,2426,2699,1488.3,1866.4,1944.6,1940.3,2236.8,2090.5,2128.5
9550,3839.7,3570.4,3093.3,3114,4339.1,2194.7,2481.6,2504.9,2591,2596.7,2350.6,2221.5
6612,7334.5,6405.3,6264.2,5873.6,7753.6,3721.2,4324.9,5108.4,3790.1,4693.6,5681.1,4160.4
6613,7334.5,6405.3,6264.2,5873.6,7753.6,3721.2,4324.9,5108.4,3790.1,4693.6,5681.1,4160.4
101929087,7334.5,6405.3,6264.2,5873.6,7753.6,3721.2,4324.9,5108.4,3790.1,4693.6,5681.1,4160.4
6612,7191.6,6749.1,6595.2,6416.9,7665,5290.2,5600.8,5956.6,5280,4986.8,5060.6,4846.2
6613,7191.6,6749.1,6595.2,6416.9,7665,5290.2,5600.8,5956.6,5280,4986.8,5060.6,4846.2
101929087,7191.6,6749.1,6595.2,6416.9,7665,5290.2,5600.8,5956.6,5280,4986.8,5060.6,4846.2
10284,603.2,604.1,540.8,517,507.1,250.8,295.1,352.1,368.6,377.8,343.7,373.2
10284,177.1,193.9,127.2,139.7,118.4,83.6,68.2,79.7,113.8,97.1,111,57.5
10284,5321.9,4901.5,4795.4,4711.6,4715.3,3407.4,3791.7,4078.9,4253.8,4034.4,3977.9,4034.7
7529,3196,2980.4,3085.8,3019.1,3295.9,2220.1,2436.1,2867.8,2503.4,2557.8,2470.5,2413.3
10808,1711.6,1766.8,1862.9,1887.5,2361.4,1547.9,1803.9,1860.7,1587.2,1454.6,1565.7,1491
10632,737.9,639.7,629.5,534,757.7,362.9,376.6,358.2,497,416.1,523.9,462.4
10632,6442.1,6205.2,5984.3,5931.8,6190.1,4258.9,4860.9,5205.9,4793.5,4854,4808.7,4846.6
716,3.9,19.1,3.5,8.8,32.5,2.6,2.6,2.4,2,1.3,10.6,15.5
10211,7.6,6,6.3,5.1,25.8,34,27.4,3.9,14.5,4.2,4.5,4.1
10211,332.5,334.8,353.9,316.1,447.4,311.5,294.9,275.9,269.1,269,296.4,278.6
375,532.4,631.1,604.5,602.8,776.9,677.5,696.6,645.8,542.8,524.6,524,581.6
100500810,532.4,631.1,604.5,602.8,776.9,677.5,696.6,645.8,542.8,524.6,524,581.6
8775,25.8,32.4,32.1,22.3,39.3,16.2,18.5,16.1,15.4,7.2,17.8,22.6
4673,6058.4,5658.6,5373.2,5157.3,6121.4,3861.3,3994,4454.7,4579.1,4072.2,4511.3,4052.5
4673,916.5,1042.8,951.3,942.8,1030.7,583.7,589.4,659.1,561.6,490.8,607.5,533
4673,1795.2,1861.2,2053.9,1803.9,1931.2,1025.3,1109.3,1473.6,1078.3,1020.1,1464.9,1189.2
3020,8899.7,8870.3,8085.1,8102.5,8464.8,6152.4,6317.9,6729.9,6824.5,6167.8,6372.3,6182
3021,8899.7,8870.3,8085.1,8102.5,8464.8,6152.4,6317.9,6729.9,6824.5,6167.8,6372.3,6182
440926,8899.7,8870.3,8085.1,8102.5,8464.8,6152.4,6317.9,6729.9,6824.5,6167.8,6372.3,6182
8668,3654.7,3560.1,3623.8,3673.3,3888.9,2533.6,2917.1,3105.4,3157.9,3211.6,3101.9,3160.7
54732,1017.2,879.1,879.1,872.7,1209.2,864.3,772.5,813.8,649.5,769.7,719.8,711.7
471,2123.8,2195.1,2258.2,2311.8,2451.5,1567.5,1831.7,1933.9,1845.1,1752,1736.5,1825.2
23385,145.8,178,142.3,94.6,113.7,74.2,88.7,93.7,117.9,97.8,102.3,80.4
7329,233.7,197.2,310.7,249.3,216.7,95.8,114.7,142.9,135.4,157.4,162.3,190.3
7341,2911.5,2706.4,2601.6,2651.6,3161.1,1857,1953.2,2166.7,2000.7,1824,2180.1,1849
7341,324.5,343,291,267.9,353.1,139.2,158.4,167.9,164,151.8,235.1,155.8
1831,279,303.7,137.2,127.5,380,258.3,143.6,162.6,270.6,278.5,229.2,232.3
517,2953.5,2781.8,2438.8,2240.8,2977.9,2027.3,2081.2,2091.7,1943.6,2009,1798.7,1888.4
10236,2387.3,2514.8,2485.1,2560.7,3024,1953,2241.7,1968.8,1869.2,1816.5,1739,1800.6
10236,6182.1,5627.9,5699.8,5382.2,6504.7,3908.4,4231.2,4316.1,3890.9,3743.6,4404.3,3812.1
55353,3895.1,3827.4,3886.8,3793,4107,3426.1,3373.7,3432.2,3106.5,2864.5,3030.7,3096.7
6146,8160.4,8398.7,7983.3,7747.2,8618.7,6284,6667.3,7184.3,7016.7,6474.4,6689.4,6594.1
1979,16.2,23.9,19.7,17,15.4,8.2,9.4,15,9.4,10.7,17.7,6.7
1979,233.9,289.2,252.9,258.8,269,166.1,161.2,154.7,184.1,175.4,181.7,148.3
4048,3033,2888.8,2577,2559.4,2578.5,1610.2,1495.1,1762.7,2007.6,1825.1,2066.3,1803.5
101928830,3033,2888.8,2577,2559.4,2578.5,1610.2,1495.1,1762.7,2007.6,1825.1,2066.3,1803.5
54882,845.7,865,644.6,647.7,872.9,484.6,422.4,545.8,649.8,593.7,503.4,486
404734,845.7,865,644.6,647.7,872.9,484.6,422.4,545.8,649.8,593.7,503.4,486
54882,648.3,585.3,490.5,449.4,550.3,350.5,339.6,344.1,418.8,405.9,354.4,307.6
404734,648.3,585.3,490.5,449.4,550.3,350.5,339.6,344.1,418.8,405.9,354.4,307.6
1453,220,236,175.8,199.2,184.8,103.5,128.2,133.7,140.7,97.1,111.1,117.6
7514,6858.3,6343.4,6493.1,6501.3,7513.2,4836.2,5096.7,5672.3,4685.1,4833.6,4653.2,4484.2
5717,205.9,209.1,234.9,249.3,286.6,185.7,204.1,221.6,161.6,171.8,177,170.4
5717,1875.2,1701.8,1772.1,1850.6,2398.9,1685.3,1683,1896.5,1504.2,1468.2,1482.9,1319.9
6950,6594.3,6329.1,6435.7,6333.4,6941.7,4849.7,5332.2,5671.1,5751,5342.3,5318.4,5295.7
677812,6594.3,6329.1,6435.7,6333.4,6941.7,4849.7,5332.2,5671.1,5751,5342.3,5318.4,5295.7
780,467.9,524.2,411,381.2,317.9,204.6,271,211.3,300.1,287.6,288.7,261.3
100616237,467.9,524.2,411,381.2,317.9,204.6,271,211.3,300.1,287.6,288.7,261.3
9218,5984.3,5638.4,5107.8,5428.5,6148.7,3708.1,4063.7,4562.7,4615.8,4387,4593.1,4305
8724,2566.3,2588.1,2541.1,2433.5,3161.5,1931.4,2232.9,2282.2,2235,2103.5,2305.9,2108.9
11167,170.9,201.2,172.6,153.4,603.6,372.2,331.4,384.9,111.2,142.6,155.8,131
4179,1992.9,1949.6,1653.2,1577.4,1754.6,992.1,916.3,997.5,1149.2,1108.8,1168.9,1030.3
116138,52.3,67.5,47.3,52.5,61.8,33.8,34.4,45.5,56.4,47,41.9,30.7
81631,1201.2,1200.8,1060.2,1031.9,1302.6,748.8,898.9,857.3,1235.4,1228.3,1192.4,1106.6
81631,898.2,760.8,785.3,732.2,1155.5,721.9,658.5,695.5,932.5,1014.9,1022,990.2
11222,3798.9,3515.6,4334.1,4118.3,4218.9,2844.1,3567,3575.9,3294.7,3131.2,3423,3405.9
60481,2770.6,2568.9,2559.3,2430.4,2799.9,1481.5,1377.2,1806.1,1723.8,1760.6,1910.7,1631.2
284119,362,510.4,392.3,366.5,1503,881.1,1070.2,954,412.2,447.7,516.4,541.1
284119,59.8,74,80.5,71,250.1,117.5,129.3,153.5,71.6,83.7,72,79.9
1191,504.2,453.5,406.8,336.9,651.7,542.3,402.8,363.5,313.4,297.1,250.6,282.9
1191,721.3,767.6,513.6,513.5,997.5,632.3,541.3,507.7,327.1,356.9,337,369.3
6597,72.9,84.4,91.4,72.8,69.8,53.3,61.4,61,75.1,57.2,64.1,79
6597,1178,1085,1069.5,1109.1,1237.2,790,802.8,890.4,1020.3,906.8,896.6,844.7
4176,1691.3,1618.3,1673.7,1642.5,1809.2,1172.6,1260.9,1310.8,1170,1212.6,1082.3,1164.6
900,4179.8,4152.5,3020.5,2849.7,4104.6,2679.6,2128.3,2438.2,2458.5,2269.9,2261.7,1985
23015,74.3,60.5,77.6,72.8,94.2,53.8,69.8,61.1,72.2,54.7,87.3,92.2
23015,1155.4,1045.3,1116.2,1124.4,1346.9,750.4,742.5,874.8,880.4,846.2,959.2,770.3
5693,3723.6,3660.7,3654.5,3440.2,3943.5,2446.9,2861.4,2993.2,2989.4,2875.5,2807.5,2920.9
6731,957.6,1044.9,1035,1206.8,1213.1,832.4,976.3,1105.2,1004.5,936.7,1002.1,1174.4
6731,3052.3,2946.4,3225.2,3161.4,3526.3,2244.5,2644.4,2962.8,2887,2683,2771.4,2669
6731,893.7,864.3,918.7,937,971.8,581.9,709.2,696.6,736.6,691.2,795.3,751.4
6731,529.7,484.9,544.1,524.9,637.8,409.2,478.2,466,493.7,473.1,543.6,510.2
6431,3296.6,3135.7,3523.7,3390.9,3479.7,2288.1,2468.8,2782.5,2490.2,2339.4,2447.2,2434.1
5687,5712.8,5791.8,5824.9,5601.2,6515.8,3769.7,4647.1,5031.9,4806.8,4628.1,4498.5,4580.7
9692,5712.8,5791.8,5824.9,5601.2,6515.8,3769.7,4647.1,5031.9,4806.8,4628.1,4498.5,4580.7
1107,25.9,30.4,22.8,21.5,23.6,14.6,12,21.3,16.5,12.4,19.7,21.3
1107,146.1,124.3,111,85.5,108.7,86.9,68.7,100.5,90.5,63.2,69.9,63.4
3148,10137.3,9188,9027.8,8339.4,9967.8,7785.3,7179.6,7800.5,5951.3,6192.5,5773.3,5652.2
81688,3369.9,2994.4,2750.1,2593.7,3036.7,1831.2,1891.6,2138,2363.7,2394.8,2316.6,2268.6
10049,1256.1,1218.4,1346.5,1323,2070.1,1128,1479.4,1685.7,1247.6,1306.1,1570.1,1264.6
65084,1256.1,1218.4,1346.5,1323,2070.1,1128,1479.4,1685.7,1247.6,1306.1,1570.1,1264.6
10049,891.1,774.9,1114,1177.1,1677.2,1168.8,1494.9,1385.7,1028.5,1101.6,1155.7,1016.4
65084,891.1,774.9,1114,1177.1,1677.2,1168.8,1494.9,1385.7,1028.5,1101.6,1155.7,1016.4
3107,2520.4,2304.7,2130.4,2159.9,2141.5,1486.3,1446.6,1470.4,1670.8,1586.6,1636.8,1685.2
2805,1063.8,1060.2,1112.3,1142.4,1166.3,761.3,849.8,937.8,933.1,881.7,880.7,864.8
3308,521.2,636.1,637.9,613,568.8,309.5,367.9,428.8,331,330.3,428.5,365.8
3308,2506.7,2435.3,2654.4,2611.5,2768.9,1815.7,2271.6,2183.6,2005.7,1933.4,2076.6,2074.9
304,5052.2,4210.4,4421.2,3642.1,6150.4,3853.9,4491.3,4145.7,3768.6,3771.9,4179.7,4133.4
1312,225.5,232.4,226.8,216,226.4,130,141.7,163.2,189.2,162.2,180.8,170.1
1312,492.2,491.8,475.1,502,449.2,280.2,341.6,346.5,416.7,288.8,327.5,329.8
4218,874.5,934.7,874.3,864.7,1080.5,689.7,649.9,861.4,746.6,728.2,743.2,679.5
5747,1366.7,1344.9,1110.5,1137,1490,901.3,773.8,938.9,1015.4,872.4,887.4,840.3
6628,2439.1,2303.2,2366.7,2366.4,2636.7,1785.5,1925.5,2071.5,1787.7,1836.1,1697,1746.4
7818,2582,2431.1,2661,2818.8,2714.9,1832.3,2275.8,2439.7,2270.7,2199.1,2183.8,2383.7
5127,162.3,165.3,149.2,127.9,187,98.8,83.4,119.8,108.3,116.1,102.1,102.7
5127,57.1,48.3,46.3,35.3,47.4,37.6,35.4,34.1,34.4,41,44.3,31.9
6147,13428.7,12969.9,12042.3,12837,13662.5,11296.8,11366.3,12517.9,12080.3,11880.5,11137.7,11253.3
26809,13428.7,12969.9,12042.3,12837,13662.5,11296.8,11366.3,12517.9,12080.3,11880.5,11137.7,11253.3
3094,5201.5,4998.5,4836.2,4774.9,5190.5,3393.1,3744.1,4012,3852.5,3676.8,3785.6,3730.4
5694,4453.3,4150.9,3999.7,3584,4364.4,2856,3015.2,3066.2,3093.4,3239.2,2934.2,3098.2
54107,461,422.5,1374.3,1418.7,650.8,418.7,1240.9,1259.1,372.3,349.7,1015.7,1049.9
6892,136.8,128.7,89.4,91.5,124.7,79.7,58.1,70.5,66.1,75.6,84.2,74.1
6830,71.8,69,75.4,68.9,55.8,44.7,50,57.2,67.2,59.7,66.5,82
6830,74.8,79,83.2,77.4,81.6,51.5,53.6,49,55,57.9,55.8,39.5
25814,164.6,169.5,175.6,186.9,158.5,132.1,155.5,211.8,114.3,108.8,148.5,139.9
25814,2606.6,2534.6,2447,2675.3,3354.1,1898.1,2201.2,2558.1,1680.2,1485.7,1922.4,1738.7
6147,13587.7,13040.6,12658.2,13060.7,13589.1,11293.4,11530.6,12547.8,12165.5,11970.8,11319.7,11333.4
26809,13587.7,13040.6,12658.2,13060.7,13589.1,11293.4,11530.6,12547.8,12165.5,11970.8,11319.7,11333.4
51747,3886.6,3565.1,3721.8,3519.8,3486.6,2201.7,2445,2740.7,2516.2,2348.5,2662.1,2557.4
483,3660.4,3628.3,3974,3928.5,4546.4,2677.2,3241.9,3574.6,3463.4,3424.6,3594.2,3392.9
23423,578.4,555.9,590,548.7,517.5,316.4,404.5,395.7,341.5,351.2,363.5,380.6
55832,1057.8,1048.7,1021.2,1008.7,1127.4,621,581.2,686.4,690.5,609.4,642.2,575.9
55832,830.6,840.4,815.2,815,876.4,511.2,503,580.1,635.2,534.7,547.3,489.3
9908,481,509.2,755.2,789.3,581.3,418.3,623,646.1,420,358.9,604.2,585.2
9908,1782,1780.6,2457.8,2607,2044.1,1266.2,1784.3,2048,1357.7,1358.6,1978.1,2034.3
26003,537.1,539.9,553.2,530.1,567.4,379,416.3,490.7,481.5,432,459.9,448.3
26003,1514.8,1650.5,1515.6,1441.8,1704.9,1030.7,1021.4,1206.1,1250.4,1167.1,1202.5,1137.7
7419,54.1,77.5,57.2,47.2,71.3,35.6,42.9,56.3,54.3,58.6,56.3,40.8
7419,5652.1,5542.9,5167.9,5124.5,6605.6,3717.8,3856.5,4524.6,3983.4,3976.9,4280.6,3747.1
7419,2253.4,2233.7,2162.9,2128.2,2512.9,1616.7,1771.6,1862.4,1722.9,1687.4,1771,1622.1
128,2615,2459.6,2326.1,2345.3,3021.8,1687.6,1939.6,2116.9,2037,1871.3,1901.6,2090.4
128,910.3,959.1,976.4,1018.5,1013,677.5,729.2,878.1,750.7,665.5,716.5,701.1
7070,7.8,12.8,19.9,17,23.4,14.3,10.3,8.2,15.7,23.2,22.9,7.7
7070,13.1,18.1,6.4,13.2,21.8,11.9,4.1,3.6,1.9,9.8,8.4,9.5
821,3002,3111.5,2849.4,2769.9,3349.2,2276.5,2049.5,2304,2114.9,1932,2215.6,1968.6
821,1101,1154.2,1132.3,1157.9,1443.1,1005.3,1061.7,1047.3,899.1,780.8,855.4,693.7
8428,675,745.9,704.3,743.2,826.3,559.1,668.1,562.3,606.1,570.7,621.8,619.3
8428,4331.9,4291.8,4366.1,4350.8,5147.5,3020.1,3403.3,3715.4,3787.7,3637.8,3796.9,3341.9
6175,10079.6,10081.5,9858,10094.4,10538.6,9284.1,8956.9,9928.7,9769.6,9459.3,9031.8,9194.1
5110,1502,1485.4,1276,1312.3,1910.9,1033.6,1073.1,1235.7,1152.8,1076,1255.1,1038.8
23344,279.1,197.3,173,169.1,300.8,129.4,110.7,139.7,154.5,127.5,176.1,147.2
546,940.9,870.3,788.4,724.7,921,464.8,458.1,535.7,554.2,476.8,603.7,509.8
546,396.2,372.2,438.8,332,410.2,227.6,205.8,231.9,245.7,213.8,250.8,214.3
546,711.5,728.5,659,605.1,743.4,356.2,385.8,423.4,408.1,371.5,497.8,387.6
1500,207,196.2,157.4,189.2,163.5,129.5,135.2,129.6,131,123.4,163.8,132.5
100528016,207,196.2,157.4,189.2,163.5,129.5,135.2,129.6,131,123.4,163.8,132.5
6426,1573.2,1585.9,1856.5,1700.4,1829.1,1107,1565.9,1533.9,1238.2,1135.3,1300.6,1289.7
7295,7640,7263.8,7359.6,6971.9,7826.8,5054.6,5760,6224,6110.2,6323.9,6575.8,6418.8
1452,3031.5,2936.2,2967.6,2852.3,2911.1,1738.4,1823.8,1981.5,2978,2660.6,2772.7,2566
1452,412.7,385.5,424.8,355.6,363.5,196.8,221.5,257.9,388.3,328.9,356.6,357.3
1452,638.1,686.9,683.9,746.9,672,486.3,587.9,677.6,832.2,723.8,719.5,650.4
23710,110.3,147,85.2,105.2,275.8,151.7,127.9,116.4,112.4,100,105,78.8
23710,231.8,203.6,155.9,125.8,391.9,218.6,181.4,162.9,146.1,146.5,147.1,110.4
509,5802.4,5360.3,5358.5,5469.2,5299.6,3696.9,3992.6,4621,4252.3,4148.9,3973.9,4009.6
1822,20.4,9.1,7.5,14,13.9,14.2,2.4,19.9,18.8,14.5,17.2,19.3
7905,1563.6,1548.4,1563.2,1576.9,1686.2,1036.2,1355.2,1436.7,1323.8,1352.7,1477.9,1377.4
7905,1420,1351.5,1315.7,1284.6,1361.5,871.7,860.3,1054.2,1014.7,916.2,1043.2,877.3
5524,75.5,88.1,80.2,79.5,84.5,57.9,43.9,57.7,55.6,64.5,57.6,56.4
5062,211.1,219.1,207.7,194.7,246.1,163.3,202.5,185.3,159.9,153.4,165.8,154
5062,34.6,44.5,55.7,35.1,44.2,30.7,28.4,27.5,29,28.9,29,20.6
5062,884.3,826.3,976.5,935.5,1097.6,600.1,712.3,806.5,599.4,640,706.9,636.2
5062,308.3,318,365.9,309.7,393.2,218.7,288,284.8,248.1,216.2,243,216.6
24148,198.2,188.3,180.1,182.2,214.6,151.3,146.6,146,143.5,140.9,152,144.7
24148,442,400,422.1,409.2,460.2,294,350.3,366.5,322.2,282.1,293.7,337.9
3422,1875.1,1937.4,1856.9,1688.9,1661.6,961.4,787.7,1081.7,1478.1,1251.7,1215.3,1245.2
51366,932.5,889.4,898.8,896.1,1015.4,506.6,505.8,648.1,632.5,620.7,642.1,530.8
51366,327,319.6,438,427.2,340.2,180.6,230.7,293.5,248,246.4,326.8,271.8
